"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_CTSSFSCHARACTER10_00842_GREETING_MARGRAT_000_000<tab>To hear Thesauros's excuses, one might think it necessary to sell your firstborn to afford a comfortable chair and desk. Surely it isn't <var 1A 02 /var>impossible<var 1A 01 /var> to properly furnish a laboratory on a budget?","TEXT_CTSSFSCHARACTER10_00842_GREETING_MARGRAT_000_000<tab>To hear Thesauros's excuses, one might think it necessary to sell your firstborn to afford a comfortable chair and desk. Surely it isn't <var 1A 02 /var>impossible<var 1A 01 /var> to properly furnish a laboratory on a budget?","","False","0x00000000","",""
"","TEXT_CTSSFSCHARACTER10_00842_GREETING_MARGRAT_000_001<tab>Hello, my fair gleaner! How goes the campaign of feline satisfaction?","TEXT_CTSSFSCHARACTER10_00842_GREETING_MARGRAT_000_001<tab>Hello, my fair gleaner! How goes the campaign of feline satisfaction?","","False","0x00000001","",""
"","TEXT_CTSSFSCHARACTER10_00842_GREETING_MARGRAT_000_002<tab>Oh good, you're back. I think Ibuki is growing restless, so let's surround her with darling monstrosities before she launches a second assault upon Hodge.","TEXT_CTSSFSCHARACTER10_00842_GREETING_MARGRAT_000_002<tab>Oh good, you're back. I think Ibuki is growing restless, so let's surround her with darling monstrosities before she launches a second assault upon Hodge.","","False","0x00000002","",""
"","TEXT_CTSSFSCHARACTER10_00842_GREETING_MARGRAT_000_003<tab>A pleasure as always, my <var 08 E905 ((lady)) ((man)) /var> of peerless procurement. Have you anything to soothe Grondilvet's tired eyes?","TEXT_CTSSFSCHARACTER10_00842_GREETING_MARGRAT_000_003<tab>A pleasure as always, my <var 08 E905 ((lady)) ((man)) /var> of peerless procurement. Have you anything to soothe Grondilvet's tired eyes?","","False","0x00000003","",""
"","TEXT_CTSSFSCHARACTER10_00842_GREETING_MARGRAT_000_004<tab>Another day, another battle of attrition against the enemies of ingenuity. Thrice-damned misers, the lot of them. But how do <var 1A 02 /var>you<var 1A 01 /var> fare, my friend?","TEXT_CTSSFSCHARACTER10_00842_GREETING_MARGRAT_000_004<tab>Another day, another battle of attrition against the enemies of ingenuity. Thrice-damned misers, the lot of them. But how do <var 1A 02 /var>you<var 1A 01 /var> fare, my friend?","","False","0x00000004","",""
"","TEXT_CTSSFSCHARACTER10_00842_TOPMENU_000_000<tab>What will you do?","TEXT_CTSSFSCHARACTER10_00842_TOPMENU_000_000<tab>What will you do?","","False","0x00000005","",""
"","TEXT_CTSSFSCHARACTER10_00842_TOPMENU_000_001<tab>Make a delivery (<var 20 E803 /var> remaining).","TEXT_CTSSFSCHARACTER10_00842_TOPMENU_000_001<tab>Make a delivery (<var 20 E803 /var> remaining).","","False","0x00000006","",""
"","TEXT_CTSSFSCHARACTER10_00842_TOPMENU_000_002<tab>Cast glamour on Margrat.","TEXT_CTSSFSCHARACTER10_00842_TOPMENU_000_002<tab>Cast glamour on Margrat.","","False","0x00000007","",""
"","TEXT_CTSSFSCHARACTER10_00842_TOPMENU_000_003<tab>Learn about custom deliveries.","TEXT_CTSSFSCHARACTER10_00842_TOPMENU_000_003<tab>Learn about custom deliveries.","","False","0x00000008","",""
"","TEXT_CTSSFSCHARACTER10_00842_TOPMENU_000_004<tab>Nothing.","TEXT_CTSSFSCHARACTER10_00842_TOPMENU_000_004<tab>Nothing.","","False","0x00000009","",""
"","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_000_000<tab>What would you learn more about?","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_000_000<tab>What would you learn more about?","","False","0x0000000A","",""
"","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_001_000<tab>Satisfaction level.","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_001_000<tab>Satisfaction level.","","False","0x0000000B","",""
"","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_007_000<tab>Delivery requirements and rewards.","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_007_000<tab>Delivery requirements and rewards.","","False","0x0000000C","",""
"","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_002_000<tab>Procuring collectables.","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_002_000<tab>Procuring collectables.","","False","0x0000000D","",""
"","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_003_000<tab>Acquiring materials.","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_003_000<tab>Acquiring materials.","","False","0x0000000E","",""
"","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_004_000<tab>Increasing the value of crafted collectables.","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_004_000<tab>Increasing the value of crafted collectables.","","False","0x0000000F","",""
"","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_005_000<tab>Increasing the value of gathered collectables.","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_005_000<tab>Increasing the value of gathered collectables.","","False","0x00000010","",""
"","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_006_000<tab>Increasing the value of fish.","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_006_000<tab>Increasing the value of fish.","","False","0x00000011","",""
"","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_CANCEL<tab>Nothing.","TEXT_CTSSFSCHARACTER10_00842_GUIDEMENU_CANCEL<tab>Nothing.","","False","0x00000012","",""
"","TEXT_CTSSFSCHARACTER10_00842_GUIDE_001_000<tab>With each successful delivery, Margrat will come to trust you more and more, leading her to task you with assignments of greater importance.","TEXT_CTSSFSCHARACTER10_00842_GUIDE_001_000<tab>With each successful delivery, Margrat will come to trust you more and more, leading her to task you with assignments of greater importance.","","False","0x00000013","",""
