"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_BANKOB105_01329_SEQ_00<tab>789th Order Dustman Bo Zu is looking for an adventurer to defuse a problem of burgeoning proportions.","TEXT_BANKOB105_01329_SEQ_00<tab>Im Abbaugebiet des 789. Ordens fürchtet sich Bo Zu vor Ba Go.","","False","0x00000000","",""
"","TEXT_BANKOB105_01329_SEQ_01<tab>Angered by the attention Ba Go lavishes upon his younger, prettier creations, a trio of breeding bombs has broken free from the acolyte's workshop and are wreaking havoc around Iron Lake. Quell their rage with a good beating and return their cores to Bo Zu.","TEXT_BANKOB105_01329_SEQ_01<tab>Bo Zu fürchtet, dass Ba Go die Beherrschung verlieren könnte, weil ihm seine <var 32 ((BNpcName)) 06F20A80030202 /var> entwischt sind. Offensichtlich braucht er sie nicht in heilem Zustand zurück, sondern nur ihre Essenzen. Besiege die drei entflohenen <var 32 ((BNpcName)) 06F20A80030502 /var> und stelle ihre Essenzen sicher.","","False","0x00000001","",""
"","TEXT_BANKOB105_01329_SEQ_02<tab>You have defused the threat and acquired the three cores. Return to the 789th Order Dig and hand the fruits of your labor to Bo Zu.","TEXT_BANKOB105_01329_SEQ_02<tab>Du hast <var 32 ((EventItem)) 03F61E8931030502 /var> sichergestellt. Bring sie zu Bo Zu im Abbaugebiet des 789. Ordens.","","False","0x00000002","",""
"","TEXT_BANKOB105_01329_SEQ_03<tab>Bo Zu expresses his gratitude for your efforts. Though it was originally his intention to return the cores to Ba Go, the dustman has reconsidered, fearing that this would further fan the flames of jealousy harbored by the acolyte's volatile beauties...","TEXT_BANKOB105_01329_SEQ_03<tab>Bo Zu ist sichtlich erleichtert, dass du ihm <var 32 ((EventItem)) 03F61E8931030502 /var> gebracht hast. Daraus kann Ba Go neue Bomber züchten, was ihn deutlich aufmuntern dürfte. Bo Zu hofft nur, dass die neuen Exemplare umgänglicher sind und nicht so exzentrisch wie ihr Züchter.","","False","0x00000003","",""
"","TEXT_BANKOB105_01329_SEQ_04<tab>","TEXT_BANKOB105_01329_SEQ_04<tab>","","False","0x00000004","",""
"","TEXT_BANKOB105_01329_SEQ_05<tab>","TEXT_BANKOB105_01329_SEQ_05<tab>","","False","0x00000005","",""
"","TEXT_BANKOB105_01329_SEQ_06<tab>","TEXT_BANKOB105_01329_SEQ_06<tab>","","False","0x00000006","",""
"","TEXT_BANKOB105_01329_SEQ_07<tab>","TEXT_BANKOB105_01329_SEQ_07<tab>","","False","0x00000007","",""
"","TEXT_BANKOB105_01329_SEQ_08<tab>","TEXT_BANKOB105_01329_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_BANKOB105_01329_SEQ_09<tab>","TEXT_BANKOB105_01329_SEQ_09<tab>","","False","0x00000009","",""
"","TEXT_BANKOB105_01329_SEQ_10<tab>","TEXT_BANKOB105_01329_SEQ_10<tab>","","False","0x0000000A","",""
"","TEXT_BANKOB105_01329_SEQ_11<tab>","TEXT_BANKOB105_01329_SEQ_11<tab>","","False","0x0000000B","",""
"","TEXT_BANKOB105_01329_SEQ_12<tab>","TEXT_BANKOB105_01329_SEQ_12<tab>","","False","0x0000000C","",""
"","TEXT_BANKOB105_01329_SEQ_13<tab>","TEXT_BANKOB105_01329_SEQ_13<tab>","","False","0x0000000D","",""
"","TEXT_BANKOB105_01329_SEQ_14<tab>","TEXT_BANKOB105_01329_SEQ_14<tab>","","False","0x0000000E","",""
"","TEXT_BANKOB105_01329_SEQ_15<tab>","TEXT_BANKOB105_01329_SEQ_15<tab>","","False","0x0000000F","",""
"","TEXT_BANKOB105_01329_SEQ_16<tab>","TEXT_BANKOB105_01329_SEQ_16<tab>","","False","0x00000010","",""
"","TEXT_BANKOB105_01329_SEQ_17<tab>","TEXT_BANKOB105_01329_SEQ_17<tab>","","False","0x00000011","",""
"","TEXT_BANKOB105_01329_SEQ_18<tab>","TEXT_BANKOB105_01329_SEQ_18<tab>","","False","0x00000012","",""
"","TEXT_BANKOB105_01329_SEQ_19<tab>","TEXT_BANKOB105_01329_SEQ_19<tab>","","False","0x00000013","",""
"","TEXT_BANKOB105_01329_SEQ_20<tab>","TEXT_BANKOB105_01329_SEQ_20<tab>","","False","0x00000014","",""
"","TEXT_BANKOB105_01329_SEQ_21<tab>","TEXT_BANKOB105_01329_SEQ_21<tab>","","False","0x00000015","",""
"","TEXT_BANKOB105_01329_SEQ_22<tab>","TEXT_BANKOB105_01329_SEQ_22<tab>","","False","0x00000016","",""
"","TEXT_BANKOB105_01329_SEQ_23<tab>","TEXT_BANKOB105_01329_SEQ_23<tab>","","False","0x00000017","",""
