"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_SUBWIL123_00633_SEQ_00<tab>Lululo of the Golden Bazaar wants the vandalous imps terrorizing her dig site to be put down.","TEXT_SUBWIL123_00633_SEQ_00<tab>ゴールドバザーのルルロは調査現場に出没するヴァンドロス・インプを退治してもらいたいようだ。","","False","0x00000000","",""
"","TEXT_SUBWIL123_00633_SEQ_01<tab>Lululo wants to search for veins of mythril among the ruins to the east. The appearance of vandalous imps, however, has scared off the miners she hired to dig. Cull four of the imps to keep the others at bay.","TEXT_SUBWIL123_00633_SEQ_01<tab>ルルロは東の遺跡周辺で、鉱脈の調査をしたい。しかしヴァンドロス・インプが出現するので採掘師が行きたがらないのだという。彼らのために「ヴァンドロス・インプ」を4体倒してこよう。","","False","0x00000001","",""
"","TEXT_SUBWIL123_00633_SEQ_02<tab>You have slain the vandalous imps. Report back to Lululo at the Golden Bazaar.","TEXT_SUBWIL123_00633_SEQ_02<tab>ヴァンドロス・インプを倒した。「ゴールドバザー」の「ルルロ」に報告しよう。","","False","0x00000002","",""
"","TEXT_SUBWIL123_00633_SEQ_03<tab>Lululo is still troubled over the lack of progress due to the beasts in the area. She is convinced it will take a good deal of time before mining begins.","TEXT_SUBWIL123_00633_SEQ_03<tab>ルルロに報告した。魔物の影響で鉱脈の調査が進まないようだ。鉱石が採れるようになるまでには時間がかかりそうだ。","","False","0x00000003","",""
"","TEXT_SUBWIL123_00633_SEQ_04<tab>","TEXT_SUBWIL123_00633_SEQ_04<tab>","","False","0x00000004","",""
"","TEXT_SUBWIL123_00633_SEQ_05<tab>","TEXT_SUBWIL123_00633_SEQ_05<tab>","","False","0x00000005","",""
"","TEXT_SUBWIL123_00633_SEQ_06<tab>","TEXT_SUBWIL123_00633_SEQ_06<tab>","","False","0x00000006","",""
"","TEXT_SUBWIL123_00633_SEQ_07<tab>","TEXT_SUBWIL123_00633_SEQ_07<tab>","","False","0x00000007","",""
"","TEXT_SUBWIL123_00633_SEQ_08<tab>","TEXT_SUBWIL123_00633_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_SUBWIL123_00633_SEQ_09<tab>","TEXT_SUBWIL123_00633_SEQ_09<tab>","","False","0x00000009","",""
"","TEXT_SUBWIL123_00633_SEQ_10<tab>","TEXT_SUBWIL123_00633_SEQ_10<tab>","","False","0x0000000A","",""
"","TEXT_SUBWIL123_00633_SEQ_11<tab>","TEXT_SUBWIL123_00633_SEQ_11<tab>","","False","0x0000000B","",""
"","TEXT_SUBWIL123_00633_SEQ_12<tab>","TEXT_SUBWIL123_00633_SEQ_12<tab>","","False","0x0000000C","",""
"","TEXT_SUBWIL123_00633_SEQ_13<tab>","TEXT_SUBWIL123_00633_SEQ_13<tab>","","False","0x0000000D","",""
"","TEXT_SUBWIL123_00633_SEQ_14<tab>","TEXT_SUBWIL123_00633_SEQ_14<tab>","","False","0x0000000E","",""
"","TEXT_SUBWIL123_00633_SEQ_15<tab>","TEXT_SUBWIL123_00633_SEQ_15<tab>","","False","0x0000000F","",""
"","TEXT_SUBWIL123_00633_SEQ_16<tab>","TEXT_SUBWIL123_00633_SEQ_16<tab>","","False","0x00000010","",""
"","TEXT_SUBWIL123_00633_SEQ_17<tab>","TEXT_SUBWIL123_00633_SEQ_17<tab>","","False","0x00000011","",""
"","TEXT_SUBWIL123_00633_SEQ_18<tab>","TEXT_SUBWIL123_00633_SEQ_18<tab>","","False","0x00000012","",""
"","TEXT_SUBWIL123_00633_SEQ_19<tab>","TEXT_SUBWIL123_00633_SEQ_19<tab>","","False","0x00000013","",""
"","TEXT_SUBWIL123_00633_SEQ_20<tab>","TEXT_SUBWIL123_00633_SEQ_20<tab>","","False","0x00000014","",""
"","TEXT_SUBWIL123_00633_SEQ_21<tab>","TEXT_SUBWIL123_00633_SEQ_21<tab>","","False","0x00000015","",""
"","TEXT_SUBWIL123_00633_SEQ_22<tab>","TEXT_SUBWIL123_00633_SEQ_22<tab>","","False","0x00000016","",""
"","TEXT_SUBWIL123_00633_SEQ_23<tab>","TEXT_SUBWIL123_00633_SEQ_23<tab>","","False","0x00000017","",""
