"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_SUBWIL092_00341_SEQ_00<tab>Chechezan, a Brass Blade in Horizon, has a task for an unoccupied adventurer.","TEXT_SUBWIL092_00341_SEQ_00<tab>Chechezan a un travail à vous proposer pour aider les lames de cuivre.","","False","0x00000000","",""
"","TEXT_SUBWIL092_00341_SEQ_01<tab>Chechezan has asked that you procure four bottles of mongrel blood. Find the creatures to the south of Horizon, and slay them for their vital fluids.","TEXT_SUBWIL092_00341_SEQ_01<tab>Chechezan veut que vous alliez abattre des hourets et que vous préleviez l'équivalent de quatre flacons de leur sang.","","False","0x00000001","",""
"","TEXT_SUBWIL092_00341_SEQ_02<tab>You have obtained the requisite amount of mongrel blood. Seek out Nononzo along the Royal Allagan Sunway, and deliver to him the foul-smelling liquid.","TEXT_SUBWIL092_00341_SEQ_02<tab>Vous avez réuni quatre flacons de sang de houret. Allez les apporter à Nononzo, sur la voie allagoise du Soleil.","","False","0x00000002","",""
"","TEXT_SUBWIL092_00341_SEQ_03<tab>Nononzo explains that the stench of burning mongrel blood is perfect for warning away the creatures' natural enemies─which happen to include most other beastkin. Thanks to your aid, the roads are now a good deal safer for both Brass Blades and traveling merchants alike.","TEXT_SUBWIL092_00341_SEQ_03<tab>Nononzo vous a expliqué que le houret est un prédateur craint par de nombreux monstres et que l'odeur de son sang brûlé permet aux voyageurs des routes du Thanalan et aux habitants du camp Horizon d'éviter les attaques.","","False","0x00000003","",""
"","TEXT_SUBWIL092_00341_SEQ_04<tab>","TEXT_SUBWIL092_00341_SEQ_04<tab>","","False","0x00000004","",""
"","TEXT_SUBWIL092_00341_SEQ_05<tab>","TEXT_SUBWIL092_00341_SEQ_05<tab>","","False","0x00000005","",""
"","TEXT_SUBWIL092_00341_SEQ_06<tab>","TEXT_SUBWIL092_00341_SEQ_06<tab>","","False","0x00000006","",""
"","TEXT_SUBWIL092_00341_SEQ_07<tab>","TEXT_SUBWIL092_00341_SEQ_07<tab>","","False","0x00000007","",""
"","TEXT_SUBWIL092_00341_SEQ_08<tab>","TEXT_SUBWIL092_00341_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_SUBWIL092_00341_SEQ_09<tab>","TEXT_SUBWIL092_00341_SEQ_09<tab>","","False","0x00000009","",""
"","TEXT_SUBWIL092_00341_SEQ_10<tab>","TEXT_SUBWIL092_00341_SEQ_10<tab>","","False","0x0000000A","",""
"","TEXT_SUBWIL092_00341_SEQ_11<tab>","TEXT_SUBWIL092_00341_SEQ_11<tab>","","False","0x0000000B","",""
"","TEXT_SUBWIL092_00341_SEQ_12<tab>","TEXT_SUBWIL092_00341_SEQ_12<tab>","","False","0x0000000C","",""
"","TEXT_SUBWIL092_00341_SEQ_13<tab>","TEXT_SUBWIL092_00341_SEQ_13<tab>","","False","0x0000000D","",""
"","TEXT_SUBWIL092_00341_SEQ_14<tab>","TEXT_SUBWIL092_00341_SEQ_14<tab>","","False","0x0000000E","",""
"","TEXT_SUBWIL092_00341_SEQ_15<tab>","TEXT_SUBWIL092_00341_SEQ_15<tab>","","False","0x0000000F","",""
"","TEXT_SUBWIL092_00341_SEQ_16<tab>","TEXT_SUBWIL092_00341_SEQ_16<tab>","","False","0x00000010","",""
"","TEXT_SUBWIL092_00341_SEQ_17<tab>","TEXT_SUBWIL092_00341_SEQ_17<tab>","","False","0x00000011","",""
"","TEXT_SUBWIL092_00341_SEQ_18<tab>","TEXT_SUBWIL092_00341_SEQ_18<tab>","","False","0x00000012","",""
"","TEXT_SUBWIL092_00341_SEQ_19<tab>","TEXT_SUBWIL092_00341_SEQ_19<tab>","","False","0x00000013","",""
"","TEXT_SUBWIL092_00341_SEQ_20<tab>","TEXT_SUBWIL092_00341_SEQ_20<tab>","","False","0x00000014","",""
"","TEXT_SUBWIL092_00341_SEQ_21<tab>","TEXT_SUBWIL092_00341_SEQ_21<tab>","","False","0x00000015","",""
"","TEXT_SUBWIL092_00341_SEQ_22<tab>","TEXT_SUBWIL092_00341_SEQ_22<tab>","","False","0x00000016","",""
"","TEXT_SUBWIL092_00341_SEQ_23<tab>","TEXT_SUBWIL092_00341_SEQ_23<tab>","","False","0x00000017","",""
"","TEXT_SUBWIL092_00341_TODO_00<tab>Collect bottles of mongrel blood.","TEXT_SUBWIL092_00341_TODO_00<tab>Obtenir du sang de houret","","False","0x00000018","",""
"","TEXT_SUBWIL092_00341_TODO_01<tab>Deliver the mongrel blood to Nononzo.","TEXT_SUBWIL092_00341_TODO_01<tab>Apporter le sang à Nononzo","","False","0x00000019","",""
"","TEXT_SUBWIL092_00341_TODO_02<tab>","TEXT_SUBWIL092_00341_TODO_02<tab>","","False","0x0000001A","",""
"","TEXT_SUBWIL092_00341_TODO_03<tab>","TEXT_SUBWIL092_00341_TODO_03<tab>","","False","0x0000001B","",""
"","TEXT_SUBWIL092_00341_TODO_04<tab>","TEXT_SUBWIL092_00341_TODO_04<tab>","","False","0x0000001C","",""
"","TEXT_SUBWIL092_00341_TODO_05<tab>","TEXT_SUBWIL092_00341_TODO_05<tab>","","False","0x0000001D","",""
"","TEXT_SUBWIL092_00341_TODO_06<tab>","TEXT_SUBWIL092_00341_TODO_06<tab>","","False","0x0000001E","",""
"","TEXT_SUBWIL092_00341_TODO_07<tab>","TEXT_SUBWIL092_00341_TODO_07<tab>","","False","0x0000001F","",""
"","TEXT_SUBWIL092_00341_TODO_08<tab>","TEXT_SUBWIL092_00341_TODO_08<tab>","","False","0x00000020","",""
