"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_SUBCTS691_03081_SEQ_00<tab>Lewena is frustrated with a new challenge and needs to unburden herself.","TEXT_SUBCTS691_03081_SEQ_00<tab>Lewena möchte dir eine neue Attraktion vorstellen.","","False","0x00000000","",""
"","TEXT_SUBCTS691_03081_SEQ_01<tab>Lewena is in a sour mood, and a new challenge called the Fashion Report is to blame. If you think you have a mind for fashion, she suggests you seek out one Masked Rose at Wonder Square.","TEXT_SUBCTS691_03081_SEQ_01<tab>Lewena hat dir von einer Veranstaltung namens „Kleiderkritik“ berichtet. Details kann dir Maskierte Rose auf dem Platz der Wunder verraten.","","False","0x00000001","",""
"","TEXT_SUBCTS691_03081_SEQ_02<tab>Masked Rose, who is most emphatically not the master of a certain Ul'dahn guild, gives you an impassioned overview of the Fashion Report. The challenge requires you to attire yourself based on the theme he assigns before submitting yourself for his judgment. Fabulous prizes await, as does Masked Rose's stinging commentary.","TEXT_SUBCTS691_03081_SEQ_02<tab>Maskierte Rose hat dich dazu ermutigt, an der Kleiderkritik teilzunehmen. Wirf dich in deinen schicksten Fummel und stell dich seinem gnadenlosen Urteil.","","False","0x00000002","",""
"","TEXT_SUBCTS691_03081_SEQ_03<tab>","TEXT_SUBCTS691_03081_SEQ_03<tab>","","False","0x00000003","",""
"","TEXT_SUBCTS691_03081_SEQ_04<tab>","TEXT_SUBCTS691_03081_SEQ_04<tab>","","False","0x00000004","",""
"","TEXT_SUBCTS691_03081_SEQ_05<tab>","TEXT_SUBCTS691_03081_SEQ_05<tab>","","False","0x00000005","",""
"","TEXT_SUBCTS691_03081_SEQ_06<tab>","TEXT_SUBCTS691_03081_SEQ_06<tab>","","False","0x00000006","",""
"","TEXT_SUBCTS691_03081_SEQ_07<tab>","TEXT_SUBCTS691_03081_SEQ_07<tab>","","False","0x00000007","",""
"","TEXT_SUBCTS691_03081_SEQ_08<tab>","TEXT_SUBCTS691_03081_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_SUBCTS691_03081_SEQ_09<tab>","TEXT_SUBCTS691_03081_SEQ_09<tab>","","False","0x00000009","",""
"","TEXT_SUBCTS691_03081_SEQ_10<tab>","TEXT_SUBCTS691_03081_SEQ_10<tab>","","False","0x0000000A","",""
"","TEXT_SUBCTS691_03081_SEQ_11<tab>","TEXT_SUBCTS691_03081_SEQ_11<tab>","","False","0x0000000B","",""
"","TEXT_SUBCTS691_03081_SEQ_12<tab>","TEXT_SUBCTS691_03081_SEQ_12<tab>","","False","0x0000000C","",""
"","TEXT_SUBCTS691_03081_SEQ_13<tab>","TEXT_SUBCTS691_03081_SEQ_13<tab>","","False","0x0000000D","",""
"","TEXT_SUBCTS691_03081_SEQ_14<tab>","TEXT_SUBCTS691_03081_SEQ_14<tab>","","False","0x0000000E","",""
