"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_AKTKMI105_04596_SEQ_00<tab>Having given you due warning, Zero would leave you to your own devices.","TEXT_AKTKMI105_04596_SEQ_00<tab>Предупредив обо всём, Зеро оставляет вас заниматься своими делами.","","False","0x00000000","",""
"","TEXT_AKTKMI105_04596_SEQ_01<tab>","","","False","0x00000001","",""
"","TEXT_AKTKMI105_04596_SEQ_02<tab>","","","False","0x00000002","",""
"","TEXT_AKTKMI105_04596_SEQ_03<tab>","","","False","0x00000003","",""
"","TEXT_AKTKMI105_04596_SEQ_04<tab>","","","False","0x00000004","",""
"","TEXT_AKTKMI105_04596_SEQ_05<tab>","","","False","0x00000005","",""
"","TEXT_AKTKMI105_04596_SEQ_06<tab>","","","False","0x00000006","",""
"","TEXT_AKTKMI105_04596_SEQ_07<tab>","","","False","0x00000007","",""
"","TEXT_AKTKMI105_04596_SEQ_08<tab>","","","False","0x00000008","",""
"","TEXT_AKTKMI105_04596_SEQ_09<tab>","","","False","0x00000009","",""
"","TEXT_AKTKMI105_04596_SEQ_10<tab>","","","False","0x0000000A","",""
"","TEXT_AKTKMI105_04596_SEQ_11<tab>","","","False","0x0000000B","",""
"","TEXT_AKTKMI105_04596_SEQ_12<tab>","","","False","0x0000000C","",""
"","TEXT_AKTKMI105_04596_SEQ_13<tab>","","","False","0x0000000D","",""
"","TEXT_AKTKMI105_04596_SEQ_14<tab>","","","False","0x0000000E","",""
"","TEXT_AKTKMI105_04596_SEQ_15<tab>","","","False","0x0000000F","",""
"","TEXT_AKTKMI105_04596_SEQ_16<tab>","","","False","0x00000010","",""
"","TEXT_AKTKMI105_04596_SEQ_17<tab>","","","False","0x00000011","",""
"","TEXT_AKTKMI105_04596_SEQ_18<tab>","","","False","0x00000012","",""
"","TEXT_AKTKMI105_04596_SEQ_19<tab>","","","False","0x00000013","",""
"","TEXT_AKTKMI105_04596_SEQ_20<tab>","","","False","0x00000014","",""
"","TEXT_AKTKMI105_04596_SEQ_21<tab>","","","False","0x00000015","",""
"","TEXT_AKTKMI105_04596_SEQ_22<tab>","","","False","0x00000016","",""
"","TEXT_AKTKMI105_04596_SEQ_23<tab>","","","False","0x00000017","",""
"","TEXT_AKTKMI105_04596_TODO_00<tab>Speak with Zero and have her accompany you.","TEXT_AKTKMI105_04596_TODO_00<tab>Поговорите с Зеро и убедитесь, что она следует за вами.","","False","0x00000018","",""
"","TEXT_AKTKMI105_04596_TODO_01<tab>Gather information while Zero is accompanying you.","TEXT_AKTKMI105_04596_TODO_01<tab>Разузнайте информацию, пока рядом с вами Зеро.","","False","0x00000019","",""
"","TEXT_AKTKMI105_04596_TODO_02<tab>Accompany Zero to the designated location and then speak with her.","TEXT_AKTKMI105_04596_TODO_02<tab>Сопроводите Зеро в указанную область, после чего поговорите с ней.","","False","0x0000001A","",""
