"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_CMNRADENTERSHPOSHAE_00077_DPERJHA_1<tab>You don't have the look of a pirate, but one can never be too careful on this island.","TEXT_CMNRADENTERSHPOSHAE_00077_DPERJHA_1<tab>この奥「サスタシャ浸食洞」は<br>「イエロージャケット第四陸戦隊」の管轄である。<br>冒険者、用件を簡潔に述べたまえ。","","False","0x00000000","",""
"","TEXT_CMNRADENTERSHPOSHAE_00077_Q1_1<tab>State your purpose.","TEXT_CMNRADENTERSHPOSHAE_00077_Q1_1<tab>用件は？","","False","0x00000001","",""
"","TEXT_CMNRADENTERSHPOSHAE_00077_A1_1<tab>Inquire about entry into the Sastasha Seagrot.","TEXT_CMNRADENTERSHPOSHAE_00077_A1_1<tab>「天然要害サスタシャ浸食洞」の開始条件について聞く","","False","0x00000002","",""
"","TEXT_CMNRADENTERSHPOSHAE_00077_A1_2<tab>Enter the Sastasha Seagrot.","TEXT_CMNRADENTERSHPOSHAE_00077_A1_2<tab>「天然要害サスタシャ浸食洞」を開始する","","False","0x00000003","",""
"","TEXT_CMNRADENTERSHPOSHAE_00077_A1_3<tab>Nothing.","TEXT_CMNRADENTERSHPOSHAE_00077_A1_3<tab>キャンセル","","False","0x00000004","",""
"","TEXT_CMNRADENTERSHPOSHAE_00077_DPERJHA_5<tab>While not yet fully confirmed, the Sastasha Seagrot is suspected of being a Serpent Reaver hideout. Needless to say, Limsa Lominsa cannot have individuals unknown to the thalassocracy waltzing in and out unchecked. I can grant you entry to the caves, but only if you have the proper authorization.","TEXT_CMNRADENTERSHPOSHAE_00077_DPERJHA_5<tab>「サスタシャ浸食洞」は、特別危険区域に指定されている。<br>人数と参加資格に制限があるため、気をつけよ。","","False","0x00000005","",""
"","TEXT_CMNRADENTERSHPOSHAE_00077_SYSTEM_6<tab>To enter the Sastasha Seagrot, you must be in a party of four Disciples of War or Magic with a level of 15 or higher. All members must also have made sufficient progress in the quest “It's Probably Pirates.”","TEXT_CMNRADENTERSHPOSHAE_00077_SYSTEM_6<tab>「天然要害サスタシャ浸食洞」を開始するためには、<br>ファイター＆ソーサラーのレベル15以上のプレイヤー4名で<br>パーティを組む必要があります。","","False","0x00000006","",""
"","TEXT_CMNRADENTERSHPOSHAE_00077_SYSTEM_7<tab>Forays into Sastasha are limited to 90 minutes (Earth time).","TEXT_CMNRADENTERSHPOSHAE_00077_SYSTEM_7<tab>（地球時間）90分が経過すると<br>強制的に「天然要害サスタシャ浸食洞」は終了します。","","False","0x00000007","",""
"","TEXT_CMNRADENTERSHPOSHAE_00077_SYSTEM_8<tab>Members level 19 and higher will be synced to level 18 upon entry.","TEXT_CMNRADENTERSHPOSHAE_00077_SYSTEM_8<tab>また、クエスト「サスタシャに挑む者」を受注し、<br>特定の手順まで進めておく必要があります。<br>なお、レベル19以上の場合、攻略中はレベル18扱いとなります。","","False","0x00000008","",""
"","TEXT_CMNRADENTERSHPOSHAE_00077_SYSTEM_9<tab>All items in a player's loot list will automatically be transferred to that player's inventory upon all other party members leaving the area. Items unable to be obtained will be lost.","TEXT_CMNRADENTERSHPOSHAE_00077_SYSTEM_9<tab>戦利品が残っている状態で「サスタシャ浸食洞」から出ると<br>自動的に、戦利品目録にあるすべてのアイテムを入手します。<br>入手できなかったアイテムは破棄されますので、ご注意ください。","","False","0x00000009","",""
"","TEXT_CMNRADENTERSHPOSHAE_00077_Q2_1<tab>Enter the Sastasha Seagrot?","TEXT_CMNRADENTERSHPOSHAE_00077_Q2_1<tab>「天然要害サスタシャ浸食洞」を開始しますか？","","False","0x0000000A","",""
"","TEXT_CMNRADENTERSHPOSHAE_00077_A2_1<tab>Yes","TEXT_CMNRADENTERSHPOSHAE_00077_A2_1<tab>はい","","False","0x0000000B","",""
"","TEXT_CMNRADENTERSHPOSHAE_00077_A2_2<tab>No","TEXT_CMNRADENTERSHPOSHAE_00077_A2_2<tab>いいえ","","False","0x0000000C","",""
"","TEXT_CMNRADENTERSHPOSHAE_00077_SYSTEM_10<tab>You were unable to enter <var 28 ((InstanceContent)) E80304 /var>. Make sure that you and your party meet all the conditions.","TEXT_CMNRADENTERSHPOSHAE_00077_SYSTEM_10<tab><var 28 ((InstanceContentTextData)) E80201 /var>「<var 28 ((InstanceContent)) E80304 /var>」を開始できませんでした。<br>開始条件を確認してください。","","False","0x0000000D","",""
"","TEXT_CMNRADENTERSHPOSHAE_00077_DPERJHA_20<tab>You don't have the look of a pirate, but one can never be too careful on this island. Unless you have the proper authorization, I can't let you enter the Sastasha Seagrot.","TEXT_CMNRADENTERSHPOSHAE_00077_DPERJHA_20<tab>この奥「サスタシャ浸食洞」は<br>「イエロージャケット第四陸戦隊」の管轄である。<br>資格無き者を通すわけにはいかない。","","False","0x0000000E","",""
"","TEXT_CMNRADENTERSHPOSHAE_00077_SYSTEM_20<tab>To enter Sastasha, you must have made sufficient progress in the quest “It's Probably Pirates.”","TEXT_CMNRADENTERSHPOSHAE_00077_SYSTEM_20<tab>「天然要害サスタシャ浸食洞」への挑戦資格を得るには<br>クエスト「サスタシャに挑む者」を受注し、<br>特定の手順まで進めておく必要があります。","","False","0x0000000F","",""
