"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_WARPINNKUGANE_USHITORA_000_1<tab>Honored traveler, I bid you welcome to the Bokairo Inn.","TEXT_WARPINNKUGANE_USHITORA_000_1<tab>いらっしゃいませ。<br>こちらは、温泉宿「望海楼」でございます。","","False","0x00000000","",""
"","TEXT_WARPINNKUGANE_USHITORA_000_2<tab>A thousand pardons, <var 08 E905 ((madam)) ((sir)) /var>, but we cannot provide accommodations for you at this time, as all rooms are currently occupied. We thank you for your understanding.","TEXT_WARPINNKUGANE_USHITORA_000_2<tab>ですが、申し訳ございません……。<br>ただいま、施設内の清掃をおこなっておりますので、<br>しばらくお待ちください。","","False","0x00000001","",""
"","TEXT_WARPINNKUGANE_Q1_000_1<tab>What would you like to do?","TEXT_WARPINNKUGANE_Q1_000_1<tab>何を聞く？","","False","0x00000002","",""
"","TEXT_WARPINNKUGANE_A1_000_1<tab>Ask about the Bokairo Inn.","TEXT_WARPINNKUGANE_A1_000_1<tab>温泉宿「望海楼」とは？","","False","0x00000003","",""
"","TEXT_WARPINNKUGANE_A1_000_2<tab>Nothing.","TEXT_WARPINNKUGANE_A1_000_2<tab>キャンセル","","False","0x00000004","",""
"","TEXT_WARPINNKUGANE_USHITORA_000_3<tab>The Bokairo Inn is the first choice for accommodations for the countless merchants and dignitaries who pass through the port of Kugane.","TEXT_WARPINNKUGANE_USHITORA_000_3<tab>当宿「望海楼」は、港街「クガネ」を訪れた旅人の皆様を、<br>自慢の温泉でおもてなしをする、温泉宿でございます。","","False","0x00000005","",""
"","TEXT_WARPINNKUGANE_USHITORA_000_4<tab>In addition to our immaculate rooms, guests are free to avail themselves of the Bokaisen Hot Springs. Our ijin clients tend to find the experience...revelatory.","TEXT_WARPINNKUGANE_USHITORA_000_4<tab>紅玉海を一望できる露天風呂「望海泉」に浸かれば、<br>慣れない異国の地でたまった疲れも癒えることでしょう。","","False","0x00000006","",""
"","TEXT_WARPINNKUGANE_USHITORA_000_5<tab>Alas, we are at full capacity at present. You may be assured that I will reserve the next available room for you.","TEXT_WARPINNKUGANE_USHITORA_000_5<tab>清掃が終わり次第、ご案内いたしますので、<br>しばらくお待ちください。","","False","0x00000007","",""
"","TEXT_WARPINNKUGANE_USHITORA_000_6<tab>We thank you for your patience.","TEXT_WARPINNKUGANE_USHITORA_000_6<tab>それでは、ごゆっくりおくつろぎください。","","False","0x00000008","",""
"","TEXT_WARPINNKUGANE_USHITORA_000_10<tab>Honored traveler, I bid you welcome to the Bokairo Inn. Do you require accommodations?","TEXT_WARPINNKUGANE_USHITORA_000_10<tab>いらっしゃいませ。<br>こちらは、温泉宿「望海楼」でございます。<br>ご宿泊でしょうか？","","False","0x00000009","",""
"","TEXT_WARPINNKUGANE_Q2_000_1<tab>What would you like to do?","TEXT_WARPINNKUGANE_Q2_000_1<tab>何をする？","","False","0x0000000A","",""
"","TEXT_WARPINNKUGANE_A2_000_1<tab>Retire to an inn room.","TEXT_WARPINNKUGANE_A2_000_1<tab>客室に移動する","","False","0x0000000B","",""
"","TEXT_WARPINNKUGANE_A2_000_3<tab>Ask about inn rules.","TEXT_WARPINNKUGANE_A2_000_3<tab>客室での禁止事項について聞く","","False","0x0000000C","",""
