"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_CMNDEFTOMESTONECONVERT_00391_WHICH_Q<tab>What would you like to do?","TEXT_CMNDEFTOMESTONECONVERT_00391_WHICH_Q<tab>何をする？","","False","0x00000000","",""
"","TEXT_CMNDEFTOMESTONECONVERT_00391_WHICH_CANCEL<tab>Nothing.","TEXT_CMNDEFTOMESTONECONVERT_00391_WHICH_CANCEL<tab>キャンセル","","False","0x00000001","",""
"","TEXT_CMNDEFTOMESTONECONVERT_00391_HELP<tab>Seems every other day we stop dealing in this or that type of tomestone. Inevitably, there comes a point when Rowena says that they're not worth the hassle anymore.","TEXT_CMNDEFTOMESTONECONVERT_00391_HELP<tab>「<var 28 ((Item)) E80201 /var>」ですって？<br>あの石なら、売れないからって、ロウェナが取引を止めたわ。<br>……好事家たちは、すぐに次の「獲物」を見つけるからね。","","False","0x00000002","",""
"","TEXT_CMNDEFTOMESTONECONVERT_00391_TALK_NOT_HAVE<tab>Might be as I still have use for them, though. If you have any you don't need, bring them here and I'll give you something more desirable in exchange.","TEXT_CMNDEFTOMESTONECONVERT_00391_TALK_NOT_HAVE<tab>必要なら「<var 28 ((Item)) E80301 /var>」と交換するけど……<br>「<var 28 ((Item)) E80201 /var>」を持っていないあなたには、<br>関係のない話だったかしら。","","False","0x00000003","",""
"","TEXT_CMNDEFTOMESTONECONVERT_00391_TALK_Q<tab>Might be as I still have use for them, though. If you have any you don't need, I'll give you something more desirable in exchange.","TEXT_CMNDEFTOMESTONECONVERT_00391_TALK_Q<tab>必要なら、あなたの「<var 28 ((Item)) E80201 /var>」を、<br>「<var 28 ((Item)) E80401 /var>」と交換するわよ？<br>あんなものでも、私の小遣いくらいにはなるもの。","","False","0x00000004","",""
"","TEXT_CMNDEFTOMESTONECONVERT_00391_EXCHANGE_Q<tab>Exchange <var 22 E803 ((,)) /var> <var 31 ((Item)) 04E8020302 /var> for <var 22 E805 ((,)) /var> <var 31 ((Item)) 04E8040302 /var>?","TEXT_CMNDEFTOMESTONECONVERT_00391_EXCHANGE_Q<tab>「<var 28 ((Item)) E80201 /var>」×<var 20 E803 /var> を<br>「<var 28 ((Item)) E80401 /var>」×<var 20 E805 /var> に交換する？","","False","0x00000005","",""
"","TEXT_CMNDEFTOMESTONECONVERT_00391_EXCHANGE_YES<tab>Yes","TEXT_CMNDEFTOMESTONECONVERT_00391_EXCHANGE_YES<tab>交換する","","False","0x00000006","",""
"","TEXT_CMNDEFTOMESTONECONVERT_00391_EXCHANGE_NO<tab>No","TEXT_CMNDEFTOMESTONECONVERT_00391_EXCHANGE_NO<tab>やめる","","False","0x00000007","",""
"","TEXT_CMNDEFTOMESTONECONVERT_00391_TALK_NOT_GET<tab>Oh? Looks like your hands are pretty full already.","TEXT_CMNDEFTOMESTONECONVERT_00391_TALK_NOT_GET<tab>あなたはこれ以上「<var 28 ((Item)) E80201 /var>」を持てないようね。","","False","0x00000008","",""
"","TEXT_CMNDEFTOMESTONECONVERT_00391_OVERMAX_Q<tab>Warning: You will not be able to receive all <var 31 ((Item)) 03E8020302 /var>. Do you still wish to proceed?","TEXT_CMNDEFTOMESTONECONVERT_00391_OVERMAX_Q<tab>「<var 28 ((Item)) E80201 /var>」の所持上限を超えてしまいますが、本当に交換しますか？","","False","0x00000009","",""
