"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_XXAUSE304_03884_SEQ_00<tab>The terrified refugee would have you find the shady figure who is trying to stir dissent among his brethren.","TEXT_XXAUSE304_03884_SEQ_00<tab>The terrified refugee would have you find the shady figure who is trying to stir dissent among his brethren.","","False","0x00000000","",""
"","TEXT_XXAUSE304_03884_SEQ_01<tab>The visibly trembling man is concerned that the merchant will attempt to recruit more desperate refugees, perpetuating the bloodshed. Recalling that the merchant wished to approach the people of Stonesthrow, the survivor bids you continue your search there.","TEXT_XXAUSE304_03884_SEQ_01<tab>The visibly trembling man is concerned that the merchant will attempt to recruit more desperate refugees, perpetuating the bloodshed. Recalling that the merchant wished to approach the people of Stonesthrow, the survivor bids you continue your search there.","","False","0x00000001","",""
"","TEXT_XXAUSE304_03884_SEQ_02<tab>You find yourself drawn to a sobbing child, who tells you of a man who visited Stonesthrow and persuaded a number of people, including her parents, to leave with him. No sooner is your interest piqued than the man returns. You confront him, only to watch as he runs off like a coward in the direction of the Ul'dah Dispatch Yard. Chase him down and see that he answers for his actions.","TEXT_XXAUSE304_03884_SEQ_02<tab>You find yourself drawn to a sobbing child, who tells you of a man who visited Stonesthrow and persuaded a number of people, including her parents, to leave with him. No sooner is your interest piqued than the man returns. You confront him, only to watch as he runs off like a coward in the direction of the Ul'dah Dispatch Yard. Chase him down and see that he answers for his actions.","","False","0x00000002","",""
"","TEXT_XXAUSE304_03884_SEQ_03<tab>In the Dispatch Yard, you come upon your quarry. Little to your surprise, the shifty merchant is quick to deny your accusations, and equally quick to confess when pressed. No sooner does he offer to divulge all he knows than he falls at your feet, an arrow having pierced his chest with uncanny timing. The commotion draws the attention of two Stone Torches, one of whom would like to know why you are standing next to a dead man.","TEXT_XXAUSE304_03884_SEQ_03<tab>In the Dispatch Yard, you come upon your quarry. Little to your surprise, the shifty merchant is quick to deny your accusations, and equally quick to confess when pressed. No sooner does he offer to divulge all he knows than he falls at your feet, an arrow having pierced his chest with uncanny timing. The commotion draws the attention of two Stone Torches, one of whom would like to know why you are standing next to a dead man.","","False","0x00000003","",""
"","TEXT_XXAUSE304_03884_SEQ_04<tab>You explain to the Stone Torch that the merchant was felled by an arrow from afar, and that he was the subject of your investigation into the refugee uprisings. Satisfied with your statement, the Stone Torch bids you carry on with your work. Return to the Hall of Flames and report your findings to Commander Swift.","TEXT_XXAUSE304_03884_SEQ_04<tab>You explain to the Stone Torch that the merchant was felled by an arrow from afar, and that he was the subject of your investigation into the refugee uprisings. Satisfied with your statement, the Stone Torch bids you carry on with your work. Return to the Hall of Flames and report your findings to Commander Swift.","","False","0x00000004","",""
"","TEXT_XXAUSE304_03884_SEQ_05<tab>Swift concludes that the merchant was murdered to protect the identity of his employer. Despite this setback, he seems confident that the identity of the uprising's true orchestrator will soon be revealed.","TEXT_XXAUSE304_03884_SEQ_05<tab>Swift concludes that the merchant was murdered to protect the identity of his employer. Despite this setback, he seems confident that the identity of the uprising's true orchestrator will soon be revealed.","","False","0x00000005","",""
"","TEXT_XXAUSE304_03884_SEQ_06<tab>","TEXT_XXAUSE304_03884_SEQ_06<tab>","","False","0x00000006","",""
"","TEXT_XXAUSE304_03884_SEQ_07<tab>","TEXT_XXAUSE304_03884_SEQ_07<tab>","","False","0x00000007","",""
"","TEXT_XXAUSE304_03884_SEQ_08<tab>","TEXT_XXAUSE304_03884_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_XXAUSE304_03884_SEQ_09<tab>","TEXT_XXAUSE304_03884_SEQ_09<tab>","","False","0x00000009","",""
"","TEXT_XXAUSE304_03884_SEQ_10<tab>","TEXT_XXAUSE304_03884_SEQ_10<tab>","","False","0x0000000A","",""
"","TEXT_XXAUSE304_03884_SEQ_11<tab>","TEXT_XXAUSE304_03884_SEQ_11<tab>","","False","0x0000000B","",""
"","TEXT_XXAUSE304_03884_SEQ_12<tab>","TEXT_XXAUSE304_03884_SEQ_12<tab>","","False","0x0000000C","",""
"","TEXT_XXAUSE304_03884_SEQ_13<tab>","TEXT_XXAUSE304_03884_SEQ_13<tab>","","False","0x0000000D","",""
"","TEXT_XXAUSE304_03884_SEQ_14<tab>","TEXT_XXAUSE304_03884_SEQ_14<tab>","","False","0x0000000E","",""
"","TEXT_XXAUSE304_03884_SEQ_15<tab>","TEXT_XXAUSE304_03884_SEQ_15<tab>","","False","0x0000000F","",""
