"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_FESNYR2023GUIDE_00777_RABBITSERVER_000_000<tab>Good morrow to you, my <var 08 E905 ((lady)) ((lord)) /var>. I am the usagi doshin, a member of a Far Eastern delegation come to share our traditions of Heavensturn with the good people of Eorzea. If there is aught you would know of this year's celebration, you need only ask.","TEXT_FESNYR2023GUIDE_00777_RABBITSERVER_000_000<tab>Доброго утра, <var 08 E905 ((леди)) ((лорд)) /var>. Меня зовут Усаги Досин, я член дальневосточной делегации, прибывшей, чтобы поделиться нашими традициями проведения Фестиваля духов с добрым народом Эорзии. Если вы хотите что-то узнать о особенностях праздновании фестиваля этого года, вас стоит лишь спросить меня.","","False","0x00000000","",""
"","TEXT_FESNYR2023GUIDE_00777_Q1_000_1<tab>What will you ask?","TEXT_FESNYR2023GUIDE_00777_Q1_000_1<tab>Что вы спросите?","","False","0x00000001","",""
"","TEXT_FESNYR2023GUIDE_00777_A1_000_1<tab>What do you do here?","TEXT_FESNYR2023GUIDE_00777_A1_000_1<tab>Чем вы занимаетесь?","","False","0x00000002","",""
"","TEXT_FESNYR2023GUIDE_00777_A1_000_2<tab>What is Heavensturn?","TEXT_FESNYR2023GUIDE_00777_A1_000_2<tab>Хочу узнать о «Фестивале духов».","","False","0x00000003","",""
"","TEXT_FESNYR2023GUIDE_00777_A1_000_4<tab>Nothing.","TEXT_FESNYR2023GUIDE_00777_A1_000_4<tab>Ничего.","","False","0x00000004","",""
"","TEXT_FESNYR2023GUIDE_00777_RABBITSERVER_000_001<tab>At the turning of the year, a small delegation of our people will journey to Eorzea to celebrate the coming of Heavensturn, and in so doing, strengthen the bonds of friendship between Eorzea and the Far East.","TEXT_FESNYR2023GUIDE_00777_RABBITSERVER_000_001<tab>В конце каждого года небольшая делегация нашего народа отправляется в Эорзию, чтобы организовать Фестиваль духов, и тем самым укреплять узы дружбы между вашим народом и людьми Дальнего Востока.","","False","0x00000005","",""
"","TEXT_FESNYR2023GUIDE_00777_RABBITSERVER_000_002<tab>This year, our leader, the usagi bugyo, has planned a special event. I wager you may even curse your luck if you miss it.","TEXT_FESNYR2023GUIDE_00777_RABBITSERVER_000_002<tab>В этом году наш лидер, Усаги Бугё, запланировал особое мероприятие. Более того, я уверен, что если вы пропустите это событие, на вас ляжет большое несчастье, так что постарайтесь не пропустить.","","False","0x00000006","",""
"","TEXT_FESNYR2023GUIDE_00777_RABBITSERVER_000_010<tab>My <var 08 E905 ((lady)) ((lord)) /var>, please allow me to thank you on behalf of our delegation for aiding those two adventurers. It is thanks to your efforts that the festival continues on without incident.","TEXT_FESNYR2023GUIDE_00777_RABBITSERVER_000_010<tab><var 08 E905 ((Уважаемая леди)) ((Уважаемый лорд)) /var>, позвольте мне поблагодарить вас от имени нашей делегации за помощь тем двум искателям приключений. Благодаря вашим усилиям фестиваль продолжается без происшествий.","","False","0x00000007","",""
"","TEXT_FESNYR2023GUIDE_00777_RABBITSERVER_000_011<tab>Should you wish to draw omikuji, the omikujishi will be offering his services for the remainder of the celebration.","TEXT_FESNYR2023GUIDE_00777_RABBITSERVER_000_011<tab>Если вы захотите вытащить жребий омикудзи, обратитесь к Омикудзиси, который будет предлагать свои услуги до самого завершения фестиваля.","","False","0x00000008","",""
"","TEXT_FESNYR2023GUIDE_00777_RABBITSERVER_000_030<tab>At the turning of the year, a small delegation of our people will journey to Eorzea to celebrate the coming of Heavensturn, and in so doing, strengthen the bonds of friendship between Eorzea and the Far East.","TEXT_FESNYR2023GUIDE_00777_RABBITSERVER_000_030<tab>В конце каждого года небольшая делегация нашего народа отправляется в Эорзию, чтобы организовать Фестиваль духов, и тем самым укреплять узы дружбы между вашими народами и людьми с Дальнего Востока.","","False","0x00000009","",""
