"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_AKTKZG104_04510_SEQ_00<tab><var 48 F201FC /var><var 49 F201FD /var> Quest Sync<var 49 01 /var><var 48 01 /var><br>Charmion has one last question to ask you.","TEXT_AKTKZG104_04510_SEQ_00<tab><var 48 F201FC /var><var 49 F201FD /var>特殊ルール： レベルアジャスト<var 49 01 /var><var 48 01 /var><br>アナグノリシス天測園のカルミオンは、最後に冒険者に聞きたいことがあるようだ。","","True","0x00000000","",""
"","TEXT_AKTKZG104_04510_SEQ_01<tab>Charmion, it seems, has saved her most philosophical question for last: how do you feel about your place in the grand scheme of things? To help you better understand her own calling in life, the inquisitive observer bids you follow her northwest to the Anagnorisis archives.<br><br>※Please note that the difficulty of this quest has been synced to your current level.","TEXT_AKTKZG104_04510_SEQ_01<tab>※本クエストには「<var 48 F201FC /var><var 49 F201FD /var><var 49 01 /var><var 48 01 /var> レベルアジャスト」が、<br>　設定されています。<br><br>若きカルミオンは、使命について尋ねてきた。彼女たちの使命を知るため、アナグノリシス天測園の北西に向かった「カルミオン」と話そう。","","True","0x00000001","",""
"","TEXT_AKTKZG104_04510_SEQ_02<tab>The archives in question contain rows of what appear to be administrative records. Charmion has given you leave to browse these documents at your leisure...","TEXT_AKTKZG104_04510_SEQ_02<tab>天測園内の北西にある小さな建物には、天測園の管理記憶が残されているようだ。アナグノリシス天測園の施設内で、いくつかある資料を調べてみよう。","","True","0x00000002","",""
"","TEXT_AKTKZG104_04510_SEQ_03<tab>Upon perusing the documentation, you discover a staggering number of observation logs─many of them written in Overseer Sokles's hand. Charmion waits nearby, eager to hear your thoughts.","TEXT_AKTKZG104_04510_SEQ_03<tab>資料には、膨大な数の観察記録が記されていた。見た内容を、アナグノリシス天測園の施設内にいる「カルミオン」に伝えよう。","","True","0x00000003","",""
"","TEXT_AKTKZG104_04510_SEQ_04<tab>Now that you have some inkling of the sheer volume of the overseer's work, Charmion admits to some trepidation at being chosen as Sokles's successor. For his part, however, Sokles has full confidence in her knowledge and ability, and credits you for helping prepare the way for his “return to the star”...","TEXT_AKTKZG104_04510_SEQ_04<tab>カルミオンとソクレス園長と話し、彼らが天測園を管理するという使命のために生きていることを知った。使命を果たしたら、ソクレス園長は星に還るのだろうか……。","","True","0x00000004","",""
"","TEXT_AKTKZG104_04510_SEQ_05<tab>","TEXT_AKTKZG104_04510_SEQ_05<tab>","","True","0x00000005","",""
"","TEXT_AKTKZG104_04510_SEQ_06<tab>","TEXT_AKTKZG104_04510_SEQ_06<tab>","","True","0x00000006","",""
"","TEXT_AKTKZG104_04510_SEQ_07<tab>","TEXT_AKTKZG104_04510_SEQ_07<tab>","","True","0x00000007","",""
"","TEXT_AKTKZG104_04510_SEQ_08<tab>","TEXT_AKTKZG104_04510_SEQ_08<tab>","","True","0x00000008","",""
"","TEXT_AKTKZG104_04510_SEQ_09<tab>","TEXT_AKTKZG104_04510_SEQ_09<tab>","","True","0x00000009","",""
