"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_FESGSC002_02135_SEQ_00<tab>The attentive attendant wishes to show you the esteem of the Gold Saucer.<br>※This quest is available for a limited time only.","TEXT_FESGSC002_02135_SEQ_00<tab>* <var 1A 02 /var>Cette quête est un événement à durée limitée.<var 1A 01 /var><br><br>L'employé modèle du Gold Saucer veut vous remercier de votre col<var 16 /var>la<var 16 /var>bo<var 16 /var>ra<var 16 /var>tion.","","False","0x00000000","",""
"","TEXT_FESGSC002_02135_SEQ_01<tab>Now that the mystery of the Gold Saucer's murder has been solved, it is time to claim your reward. The attentive attendant directs you to speak with Grege at Entrance Square, who has your prize in safekeeping.<br><br>※Please note that you will be unable to complete this quest after the seasonal event has ended. For details, please check the Lodestone.","TEXT_FESGSC002_02135_SEQ_01<tab>Cette quête ne peut être commencée et effectuée que pendant la durée de l'événement saisonnier correspondant. Pour plus de détails, veuillez consulter The Lodestone.<br><br>Vous avez parlé à l'employé modèle, qui vous a dit que Grege avait un cadeau pour vous. Allez le retrouver au comptoir du hall d'accueil.","","False","0x00000001","",""
"","TEXT_FESGSC002_02135_SEQ_02<tab>After offering you his personal thanks, Grege bestows upon you a present befitting a master of deduction. Use it whenever an inspiration worthy of sharing with the world strikes you.","TEXT_FESGSC002_02135_SEQ_02<tab>Vous avez parlé à Grege et obtenu votre récompense. De nombreuses autres attractions vous attendent, alors continuez à vous amuser au Gold Saucer<var 1D /var>!","","False","0x00000002","",""
"","TEXT_FESGSC002_02135_SEQ_03<tab>","TEXT_FESGSC002_02135_SEQ_03<tab>","","False","0x00000003","",""
"","TEXT_FESGSC002_02135_SEQ_04<tab>","TEXT_FESGSC002_02135_SEQ_04<tab>","","False","0x00000004","",""
"","TEXT_FESGSC002_02135_SEQ_05<tab>","TEXT_FESGSC002_02135_SEQ_05<tab>","","False","0x00000005","",""
"","TEXT_FESGSC002_02135_SEQ_06<tab>","TEXT_FESGSC002_02135_SEQ_06<tab>","","False","0x00000006","",""
"","TEXT_FESGSC002_02135_SEQ_07<tab>","TEXT_FESGSC002_02135_SEQ_07<tab>","","False","0x00000007","",""
"","TEXT_FESGSC002_02135_SEQ_08<tab>","TEXT_FESGSC002_02135_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_FESGSC002_02135_SEQ_09<tab>","TEXT_FESGSC002_02135_SEQ_09<tab>","","False","0x00000009","",""
"","TEXT_FESGSC002_02135_SEQ_10<tab>","TEXT_FESGSC002_02135_SEQ_10<tab>","","False","0x0000000A","",""
"","TEXT_FESGSC002_02135_SEQ_11<tab>","TEXT_FESGSC002_02135_SEQ_11<tab>","","False","0x0000000B","",""
"","TEXT_FESGSC002_02135_SEQ_12<tab>","TEXT_FESGSC002_02135_SEQ_12<tab>","","False","0x0000000C","",""
"","TEXT_FESGSC002_02135_SEQ_13<tab>","TEXT_FESGSC002_02135_SEQ_13<tab>","","False","0x0000000D","",""
"","TEXT_FESGSC002_02135_SEQ_14<tab>","TEXT_FESGSC002_02135_SEQ_14<tab>","","False","0x0000000E","",""
"","TEXT_FESGSC002_02135_SEQ_15<tab>","TEXT_FESGSC002_02135_SEQ_15<tab>","","False","0x0000000F","",""
"","TEXT_FESGSC002_02135_SEQ_16<tab>","TEXT_FESGSC002_02135_SEQ_16<tab>","","False","0x00000010","",""
"","TEXT_FESGSC002_02135_SEQ_17<tab>","TEXT_FESGSC002_02135_SEQ_17<tab>","","False","0x00000011","",""
"","TEXT_FESGSC002_02135_SEQ_18<tab>","TEXT_FESGSC002_02135_SEQ_18<tab>","","False","0x00000012","",""
"","TEXT_FESGSC002_02135_SEQ_19<tab>","TEXT_FESGSC002_02135_SEQ_19<tab>","","False","0x00000013","",""
"","TEXT_FESGSC002_02135_SEQ_20<tab>","TEXT_FESGSC002_02135_SEQ_20<tab>","","False","0x00000014","",""
"","TEXT_FESGSC002_02135_SEQ_21<tab>","TEXT_FESGSC002_02135_SEQ_21<tab>","","False","0x00000015","",""
"","TEXT_FESGSC002_02135_SEQ_22<tab>","TEXT_FESGSC002_02135_SEQ_22<tab>","","False","0x00000016","",""
"","TEXT_FESGSC002_02135_SEQ_23<tab>","TEXT_FESGSC002_02135_SEQ_23<tab>","","False","0x00000017","",""
"","TEXT_FESGSC002_02135_TODO_00<tab>Speak with Grege at Entrance Square.","TEXT_FESGSC002_02135_TODO_00<tab>Parler à Grege","","False","0x00000018","",""
"","TEXT_FESGSC002_02135_TODO_01<tab>","TEXT_FESGSC002_02135_TODO_01<tab>","","False","0x00000019","",""
"","TEXT_FESGSC002_02135_TODO_02<tab>","TEXT_FESGSC002_02135_TODO_02<tab>","","False","0x0000001A","",""
"","TEXT_FESGSC002_02135_TODO_03<tab>","TEXT_FESGSC002_02135_TODO_03<tab>","","False","0x0000001B","",""
"","TEXT_FESGSC002_02135_TODO_04<tab>","TEXT_FESGSC002_02135_TODO_04<tab>","","False","0x0000001C","",""
"","TEXT_FESGSC002_02135_TODO_05<tab>","TEXT_FESGSC002_02135_TODO_05<tab>","","False","0x0000001D","",""
"","TEXT_FESGSC002_02135_TODO_06<tab>","TEXT_FESGSC002_02135_TODO_06<tab>","","False","0x0000001E","",""
"","TEXT_FESGSC002_02135_TODO_07<tab>","TEXT_FESGSC002_02135_TODO_07<tab>","","False","0x0000001F","",""
"","TEXT_FESGSC002_02135_TODO_08<tab>","TEXT_FESGSC002_02135_TODO_08<tab>","","False","0x00000020","",""
"","TEXT_FESGSC002_02135_TODO_09<tab>","TEXT_FESGSC002_02135_TODO_09<tab>","","False","0x00000021","",""
"","TEXT_FESGSC002_02135_TODO_10<tab>","TEXT_FESGSC002_02135_TODO_10<tab>","","False","0x00000022","",""
"","TEXT_FESGSC002_02135_TODO_11<tab>","TEXT_FESGSC002_02135_TODO_11<tab>","","False","0x00000023","",""
