"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_TALK_ACTOR<tab>0","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_TALK_ACTOR<tab>0","","False","0x00000000","",""
"","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_SYSTEM_000_000<tab>What will you do?","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_SYSTEM_000_000<tab>どうする？","","False","0x00000001","",""
"","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_Q1_000_001<tab>Construct the cozy cabin.","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_Q1_000_001<tab>アイランドホールの建築","","False","0x00000002","",""
"","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_Q1_000_010<tab>Nothing.","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_Q1_000_010<tab>キャンセル","","False","0x00000003","",""
"","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_SYSTEM_000_100<tab>What will you do?","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_SYSTEM_000_100<tab>どうする？","","False","0x00000004","",""
"","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_Q2_000_100<tab>Renovate the cozy cabin.","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_Q2_000_100<tab>アイランドホールの改築","","False","0x00000005","",""
"","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_Q2_000_101<tab>Change the cozy cabin's appearance.","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_Q2_000_101<tab>アイランドホールの外観変更","","False","0x00000006","",""
"","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_Q2_000_102<tab>Change the hideaway's appearance.","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_Q2_000_102<tab>開拓拠点の景観変更","","False","0x00000007","",""
"","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_Q2_000_110<tab>Nothing.","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_Q2_000_110<tab>キャンセル","","False","0x00000008","",""
"","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_Q2_000_120<tab>In order to renovate the cozy cabin, you must continue to develop your island and increase your sanctuary rank.","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_Q2_000_120<tab>開拓を進めて開拓ランクを上げることで、
アイランドホールを改築することができるようになります。","","False","0x00000009","",""
"","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_Q2_000_200<tab>This appears to be a log with a board attached to it. How quaint.","TEXT_CTSMJICONSTRUCTRESIDENCE_00783_Q2_000_200<tab>アイランドホール管理用の看板のようだ。","","False","0x0000000A","",""

