"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_REGOTH3THEDAWNTHRONE_00418_BERUDE_000_000<tab>A visitor? We do not get too many of you around here. If there is something you are curious to know, just ask.","TEXT_REGOTH3THEDAWNTHRONE_00418_BERUDE_000_000<tab>あら、「明けの玉座」に旅人なんて、珍しいわね。<br>せっかくだし、聞きたいことがあるなら、<br>お姉さんが答えてあげてもいいわよ？","","False","0x00000000","",""
"","TEXT_REGOTH3THEDAWNTHRONE_00418_Q1_000_000<tab>What will you ask?","TEXT_REGOTH3THEDAWNTHRONE_00418_Q1_000_000<tab>何を聞く？","","False","0x00000001","",""
"","TEXT_REGOTH3THEDAWNTHRONE_00418_A1_000_001<tab>Tell me about yourself.","TEXT_REGOTH3THEDAWNTHRONE_00418_A1_000_001<tab>あなたのことを教えてほしい","","False","0x00000002","",""
"","TEXT_REGOTH3THEDAWNTHRONE_00418_A1_000_002<tab>What is this place?","TEXT_REGOTH3THEDAWNTHRONE_00418_A1_000_002<tab>ここはどんなところだ？","","False","0x00000003","",""
"","TEXT_REGOTH3THEDAWNTHRONE_00418_A1_000_003<tab>Nothing.","TEXT_REGOTH3THEDAWNTHRONE_00418_A1_000_003<tab>キャンセル","","False","0x00000004","",""
"","TEXT_REGOTH3THEDAWNTHRONE_00418_BERUDE_000_010<tab>You want to know about <var 1A 02 /var>me<var 1A 01 /var>? I oversee the training of our Azim Bökh wrestlers. It is a traditional style of wrestling in the Steppe, which has been handed down through the generations.","TEXT_REGOTH3THEDAWNTHRONE_00418_BERUDE_000_010<tab>あら、お姉さんに興味があるの？<br>見ての通り、「アジム・ブフ」の行司と、指導をしているわ。<br>草原に古くから伝わる格闘技……といったところね。","","False","0x00000005","",""
"","TEXT_REGOTH3THEDAWNTHRONE_00418_BERUDE_000_011<tab>I may not look very intimidating, but do not be deceived. I have attained the rank of “Giant”─a title awarded only to winners of our grand competition.","TEXT_REGOTH3THEDAWNTHRONE_00418_BERUDE_000_011<tab>華奢に見えるかもしれないけど、これでも、「巨像」の位……<br>つまり、大会優勝者の称号も持っているのよ。","","False","0x00000006","",""
"","TEXT_REGOTH3THEDAWNTHRONE_00418_BERUDE_000_012<tab>He he he! One wrong move against me, and you will find yourself pinned flat on your back! Just ask anyone here. They will be able to attest to that.","TEXT_REGOTH3THEDAWNTHRONE_00418_BERUDE_000_012<tab>ふふ……お姉さんにいくら興味があっても、<br>気安く触られると、投げちゃうかもしれないから、気をつけてね。","","False","0x00000007","",""
"","TEXT_REGOTH3THEDAWNTHRONE_00418_BERUDE_000_020<tab>The Dawn Throne is a holy land, sculpted by the hands of the great Azim himself. It is also the birthplace of his son─the first of our kind.","TEXT_REGOTH3THEDAWNTHRONE_00418_BERUDE_000_020<tab>「明けの玉座」は、太陽神アジムに創られた、<br>最初の男アウラ、明けの父が生まれた場所とされる聖地よ。","","False","0x00000008","",""
"","TEXT_REGOTH3THEDAWNTHRONE_00418_BERUDE_000_021<tab>The Dawn Father's face has been etched into the base of the sacred province─a province we, his children, have been charged with protecting. ","TEXT_REGOTH3THEDAWNTHRONE_00418_BERUDE_000_021<tab>ここの台座に刻まれた顔は、明けの父のもの。<br>アジムの子である私たちと、明けの父は兄弟も同然だから、<br>聖地の守り手として、住まうのは当然よね。","","False","0x00000009","",""
"","TEXT_REGOTH3THEDAWNTHRONE_00418_BERUDE_000_022<tab>From here you can see just how vast the Steppe is, with grasslands that extend onto the distant horizon. It's a breathtaking sight to behold, that has the added advantage of allowing us to observe any advancing beasts or enemy forces.","TEXT_REGOTH3THEDAWNTHRONE_00418_BERUDE_000_022<tab>草原の中央にあるこの高台からは、<br>地平の彼方まで見渡せるから、とても気分がいいわ。<br>近づいてくる獣はもちろん、敵対部族の姿も、よく見えるしね。","","False","0x0000000A","",""
