"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_LUCKMB117_03318_SEQ_00<tab>Urianger's brow is furrowed in thought.","TEXT_LUCKMB117_03318_SEQ_00<tab>Urianger überlegt angestrengt darüber nach, wie ihr Seto überzeugen könnt.","","False","0x00000000","",""
"","TEXT_LUCKMB117_03318_SEQ_01<tab>","TEXT_LUCKMB117_03318_SEQ_01<tab>","","False","0x00000001","",""
"","TEXT_LUCKMB117_03318_SEQ_02<tab>","TEXT_LUCKMB117_03318_SEQ_02<tab>","","False","0x00000002","",""
"","TEXT_LUCKMB117_03318_SEQ_03<tab>","TEXT_LUCKMB117_03318_SEQ_03<tab>","","False","0x00000003","",""
"","TEXT_LUCKMB117_03318_SEQ_04<tab>","TEXT_LUCKMB117_03318_SEQ_04<tab>","","False","0x00000004","",""
"","TEXT_LUCKMB117_03318_SEQ_05<tab>","TEXT_LUCKMB117_03318_SEQ_05<tab>","","False","0x00000005","",""
"","TEXT_LUCKMB117_03318_SEQ_06<tab>","TEXT_LUCKMB117_03318_SEQ_06<tab>","","False","0x00000006","",""
"","TEXT_LUCKMB117_03318_SEQ_07<tab>","TEXT_LUCKMB117_03318_SEQ_07<tab>","","False","0x00000007","",""
"","TEXT_LUCKMB117_03318_SEQ_08<tab>","TEXT_LUCKMB117_03318_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_LUCKMB117_03318_SEQ_09<tab>","TEXT_LUCKMB117_03318_SEQ_09<tab>","","False","0x00000009","",""
"","TEXT_LUCKMB117_03318_SEQ_10<tab>","TEXT_LUCKMB117_03318_SEQ_10<tab>","","False","0x0000000A","",""
"","TEXT_LUCKMB117_03318_SEQ_11<tab>","TEXT_LUCKMB117_03318_SEQ_11<tab>","","False","0x0000000B","",""
"","TEXT_LUCKMB117_03318_SEQ_12<tab>","TEXT_LUCKMB117_03318_SEQ_12<tab>","","False","0x0000000C","",""
"","TEXT_LUCKMB117_03318_SEQ_13<tab>","TEXT_LUCKMB117_03318_SEQ_13<tab>","","False","0x0000000D","",""
"","TEXT_LUCKMB117_03318_SEQ_14<tab>","TEXT_LUCKMB117_03318_SEQ_14<tab>","","False","0x0000000E","",""
"","TEXT_LUCKMB117_03318_SEQ_15<tab>","TEXT_LUCKMB117_03318_SEQ_15<tab>","","False","0x0000000F","",""
"","TEXT_LUCKMB117_03318_SEQ_16<tab>","TEXT_LUCKMB117_03318_SEQ_16<tab>","","False","0x00000010","",""
"","TEXT_LUCKMB117_03318_SEQ_17<tab>","TEXT_LUCKMB117_03318_SEQ_17<tab>","","False","0x00000011","",""
"","TEXT_LUCKMB117_03318_SEQ_18<tab>","TEXT_LUCKMB117_03318_SEQ_18<tab>","","False","0x00000012","",""
"","TEXT_LUCKMB117_03318_SEQ_19<tab>","TEXT_LUCKMB117_03318_SEQ_19<tab>","","False","0x00000013","",""
"","TEXT_LUCKMB117_03318_SEQ_20<tab>","TEXT_LUCKMB117_03318_SEQ_20<tab>","","False","0x00000014","",""
"","TEXT_LUCKMB117_03318_SEQ_21<tab>","TEXT_LUCKMB117_03318_SEQ_21<tab>","","False","0x00000015","",""
"","TEXT_LUCKMB117_03318_SEQ_22<tab>","TEXT_LUCKMB117_03318_SEQ_22<tab>","","False","0x00000016","",""
"","TEXT_LUCKMB117_03318_SEQ_23<tab>","TEXT_LUCKMB117_03318_SEQ_23<tab>","","False","0x00000017","",""
"","TEXT_LUCKMB117_03318_TODO_00<tab>Speak with Seto.","TEXT_LUCKMB117_03318_TODO_00<tab>Mit Seto sprechen","","False","0x00000018","",""
"","TEXT_LUCKMB117_03318_TODO_01<tab>Speak with Seto.","TEXT_LUCKMB117_03318_TODO_01<tab>Seto zu der Anhöhe folgen","","False","0x00000019","",""
"","TEXT_LUCKMB117_03318_TODO_02<tab>Speak with Seto and defeat any sin eaters that appear.","TEXT_LUCKMB117_03318_TODO_02<tab>Seto ansprechen und die Sünden<var 16 /var>ver<var 16 /var>tilger vernichten","","False","0x0000001A","",""
"","TEXT_LUCKMB117_03318_TODO_03<tab>Speak with Seto.","TEXT_LUCKMB117_03318_TODO_03<tab>Mit Seto sprechen","","False","0x0000001B","",""
"","TEXT_LUCKMB117_03318_TODO_04<tab>Speak with Seto.","TEXT_LUCKMB117_03318_TODO_04<tab>Erneut mit Seto sprechen","","False","0x0000001C","",""
"","TEXT_LUCKMB117_03318_TODO_05<tab>","TEXT_LUCKMB117_03318_TODO_05<tab>","","False","0x0000001D","",""
"","TEXT_LUCKMB117_03318_TODO_06<tab>","TEXT_LUCKMB117_03318_TODO_06<tab>","","False","0x0000001E","",""
"","TEXT_LUCKMB117_03318_TODO_07<tab>","TEXT_LUCKMB117_03318_TODO_07<tab>","","False","0x0000001F","",""
"","TEXT_LUCKMB117_03318_TODO_08<tab>","TEXT_LUCKMB117_03318_TODO_08<tab>","","False","0x00000020","",""
"","TEXT_LUCKMB117_03318_TODO_09<tab>","TEXT_LUCKMB117_03318_TODO_09<tab>","","False","0x00000021","",""
"","TEXT_LUCKMB117_03318_TODO_10<tab>","TEXT_LUCKMB117_03318_TODO_10<tab>","","False","0x00000022","",""
"","TEXT_LUCKMB117_03318_TODO_11<tab>","TEXT_LUCKMB117_03318_TODO_11<tab>","","False","0x00000023","",""
"","TEXT_LUCKMB117_03318_TODO_12<tab>","TEXT_LUCKMB117_03318_TODO_12<tab>","","False","0x00000024","",""
"","TEXT_LUCKMB117_03318_TODO_13<tab>","TEXT_LUCKMB117_03318_TODO_13<tab>","","False","0x00000025","",""
"","TEXT_LUCKMB117_03318_TODO_14<tab>","TEXT_LUCKMB117_03318_TODO_14<tab>","","False","0x00000026","",""
"","TEXT_LUCKMB117_03318_TODO_15<tab>","TEXT_LUCKMB117_03318_TODO_15<tab>","","False","0x00000027","",""
"","TEXT_LUCKMB117_03318_TODO_16<tab>","TEXT_LUCKMB117_03318_TODO_16<tab>","","False","0x00000028","",""
"","TEXT_LUCKMB117_03318_TODO_17<tab>","TEXT_LUCKMB117_03318_TODO_17<tab>","","False","0x00000029","",""
"","TEXT_LUCKMB117_03318_TODO_18<tab>","TEXT_LUCKMB117_03318_TODO_18<tab>","","False","0x0000002A","",""
"","TEXT_LUCKMB117_03318_TODO_19<tab>","TEXT_LUCKMB117_03318_TODO_19<tab>","","False","0x0000002B","",""
"","TEXT_LUCKMB117_03318_TODO_20<tab>","TEXT_LUCKMB117_03318_TODO_20<tab>","","False","0x0000002C","",""
"","TEXT_LUCKMB117_03318_TODO_21<tab>","TEXT_LUCKMB117_03318_TODO_21<tab>","","False","0x0000002D","",""
"","TEXT_LUCKMB117_03318_TODO_22<tab>","TEXT_LUCKMB117_03318_TODO_22<tab>","","False","0x0000002E","",""
"","TEXT_LUCKMB117_03318_TODO_23<tab>","TEXT_LUCKMB117_03318_TODO_23<tab>","","False","0x0000002F","",""
"","TEXT_LUCKMB117_03318_THANCRED_000_000<tab>I see now what Urianger meant. Our feathered friend is plainly concerned for our safety. We need to show him that we can look after ourselves.","TEXT_LUCKMB117_03318_THANCRED_000_000<tab>So langsam verstehe ich auch, was Urianger meinte. Aber die Frage ist, wie wir den Amaros erklären, dass ihre Sorge unbegründet ist.","","False","0x00000030","",""
"","TEXT_LUCKMB117_03318_RYNE_000_005<tab>It's nice of them to worry about us...but we really need those shoes.","TEXT_LUCKMB117_03318_RYNE_000_005<tab>Die Amaros sind solch sanfte Wesen<var 1D /var>... Aber wie sollen wir sie nur davon überzeugen, uns die Kristall<var 16 /var>schuhe zu überlassen?","","False","0x00000031","",""
"","TEXT_LUCKMB117_03318_URIANGER_000_010<tab><var 2C ((<var 29 EB02 /var>)) (( )) 02 /var>─might I prevail upon thee to confer with Seto in private?","TEXT_LUCKMB117_03318_URIANGER_000_010<tab>Hm. <var 2C ((<var 29 EB02 /var>)) (( )) 02 /var>, wie wäre es, wenn du noch einmal unter vier Augen mit Seto sprechen würdest?","","False","0x00000032","",""
"","TEXT_LUCKMB117_03318_URIANGER_000_011<tab>The task of slaying the Lightwarden will ultimately be thine, and it is for thee, I believe, that he worrieth most.","TEXT_LUCKMB117_03318_URIANGER_000_011<tab>Wer sonst sollte ihm seine Sorge nehmen können als <var 08 E905 ((diejenige)) ((derjenige)) /var>, <var 08 E905 ((die)) ((der)) /var> dem Licht<var 16 /var>bringer letztendlich gegenübertreten wird?","","False","0x00000033","",""
"","TEXT_LUCKMB117_03318_URIANGER_000_012<tab>Tell him of thy many great deeds. Spoken in earnest, thy words may yet move him to change his mind.","TEXT_LUCKMB117_03318_URIANGER_000_012<tab>Sprich von deiner Gabe. Lass die Worte aus deinem Herzen fließen und ihn deine Überzeugung spüren. Dies wird mehr bewirken als alle Beteuerungen, die ein anderer über dich abgeben könnte.","","False","0x00000034","",""
"","TEXT_LUCKMB117_03318_URIANGER_000_020<tab>Prithee do as I bade and speak with Seto in private. I shall turn my thoughts towards other solutions meanwhile.","TEXT_LUCKMB117_03318_URIANGER_000_020<tab>Überzeuge Seto von deinen Fähigkeiten, um ihm seine Sorgen zu nehmen. Für den Fall, dass du nichts erreichst, mache ich mir schon mal Gedanken über eine alternative Vorgehensweise.","","False","0x00000035","",""
"","TEXT_LUCKMB117_03318_SETO_000_030<tab>You have spoken with my brethren.","TEXT_LUCKMB117_03318_SETO_000_030<tab>Ich habe gesehen, wie ihr mit meinesgleichen gesprochen habt.","","False","0x00000036","",""
"","TEXT_LUCKMB117_03318_SETO_000_031<tab>Then you see it is not out of scorn that I deny you the relic...","TEXT_LUCKMB117_03318_SETO_000_031<tab>Dann habt ihr sicherlich verstanden, dass wir euch die Kristall<var 16 /var>schuhe nicht vorenthalten, weil wir euch verabscheuen.","","False","0x00000037","",""
"","TEXT_LUCKMB117_03318_SETO_000_032<tab>I simply cannot bear to see men fight and die. Not anymore. None of us can. To lose one who has placed a gentle hand on us even once fills our hearts with untold sorrow, as my brothers and sisters will readily attest.","TEXT_LUCKMB117_03318_SETO_000_032<tab>Das Gegenteil ist der Fall. Wir können es nicht ertragen, wenn unsere Freunde kämpfen und sterben. Der Gedanke allein zerreißt uns innerlich. Erst recht, wenn sie uns so gekonnt streicheln, wie ihr es tut<var 1D /var>... <schmunzel>","","False","0x00000038","",""
"","TEXT_LUCKMB117_03318_Q1_000_000<tab>What will you say?","TEXT_LUCKMB117_03318_Q1_000_000<tab>Was antwortest du?","","False","0x00000039","",""
"","TEXT_LUCKMB117_03318_A1_000_001<tab>This is something I must do.","TEXT_LUCKMB117_03318_A1_000_001<tab>Ich verstehe. Doch es gibt etwas, das ich tun muss.","","False","0x0000003A","",""
"","TEXT_LUCKMB117_03318_A1_000_002<tab>I'll win! Don't worry!","TEXT_LUCKMB117_03318_A1_000_002<tab>Mach dir mal keine Sorgen, Seto. Ich werde siegen!","","False","0x0000003B","",""
"","TEXT_LUCKMB117_03318_SETO_000_033<tab><sigh> What am I to make of such declarations?","TEXT_LUCKMB117_03318_SETO_000_033<tab><seufz><var 1D /var>... Solch eine Ent<var 16 /var>schlos<var 16 /var>sen<var 16 /var>heit höre ich nicht zum ersten Mal. ","","False","0x0000003C","",""
"","TEXT_LUCKMB117_03318_SETO_000_034<tab>Tell me, why do you wish this?","TEXT_LUCKMB117_03318_SETO_000_034<tab>Sag. Warum willst du den Feenkönig besiegen?","","False","0x0000003D","",""
"","TEXT_LUCKMB117_03318_SETO_000_035<tab>This land is no longer man's to fight for, nor will your doing so compel the fae folk to change. And in order to obtain the other relics, you will already have paid the due price. Naught more is owed.","TEXT_LUCKMB117_03318_SETO_000_035<tab>Dies ist das Land der Feenwesen, und das wird es immer bleiben.","","False","0x0000003E","",""
"","TEXT_LUCKMB117_03318_SETO_000_036<tab>Why then would you risk all to face our fallen king?","TEXT_LUCKMB117_03318_SETO_000_036<tab>Und doch hast du die Mühen auf dich genommen, die Relikte zusammenzubringen. Um dich dann einem Kampf auf Leben und Tod zu stellen. Warum?","","False","0x0000003F","",""
"","TEXT_LUCKMB117_03318_Q2_000_000<tab>What will you say?","TEXT_LUCKMB117_03318_Q2_000_000<tab>Was antwortest du?","","False","0x00000040","",""
"","TEXT_LUCKMB117_03318_A2_000_001<tab>To save the world.","TEXT_LUCKMB117_03318_A2_000_001<tab>Ich will diese Welt retten.","","False","0x00000041","",""
"","TEXT_LUCKMB117_03318_A2_000_002<tab>To keep a promise to my friends.","TEXT_LUCKMB117_03318_A2_000_002<tab>Ich habe es meinen Freunden versprochen.","","False","0x00000042","",""
"","TEXT_LUCKMB117_03318_A2_000_003<tab>To do what no one else can.","TEXT_LUCKMB117_03318_A2_000_003<tab>Ich tue es, <var 1A 02 /var>weil<var 1A 01 /var> es gefährlich ist.","","False","0x00000043","",""
"","TEXT_LUCKMB117_03318_SETO_000_0037<tab>What...did you say...?","TEXT_LUCKMB117_03318_SETO_000_0037<tab>...<var 1D /var>...","","False","0x00000044","",""
"","TEXT_LUCKMB117_03318_SETO_000_038<tab>The very words... Could it be mere coincidence?","TEXT_LUCKMB117_03318_SETO_000_038<tab>Dies kann kein Zufall sein<var 1D /var>...","","False","0x00000045","",""
"","TEXT_LUCKMB117_03318_SETO_000_039<tab>Very well. You may believe what you say, but we shall see if you have the strength to do it.","TEXT_LUCKMB117_03318_SETO_000_039<tab>Also gut. Wenn du behauptest, über eine besondere Kraft zu verfügen, dann beweise es. Wenn du meine Prüfung bestehst, werde ich dir die Kristall<var 16 /var>schuhe überlassen.","","False","0x00000046","",""
"","TEXT_LUCKMB117_03318_SETO_000_040<tab>Sin eaters have been prowling the area of late. Prove yourself against them, and I will consider giving you the relic.","TEXT_LUCKMB117_03318_SETO_000_040<tab>In letzter Zeit haben sich wieder Sünden<var 16 /var>ver<var 16 /var>tilger in diese Gegend verirrt. Sie wandern ziellos umher und sind eine Gefahr für arglose Feen. Hilf mir, sie zu erlösen.","","False","0x00000047","",""
"","TEXT_LUCKMB117_03318_SETO_000_041<tab>See that you are well prepared, then meet me in the clearing to the east.","TEXT_LUCKMB117_03318_SETO_000_041<tab>Doch bevor wir sie erlegen können, müssen wir sie zunächst anlocken. Ich habe da bereits eine Idee. Es ist ein kleiner Trick, den ich auf der Jagd mit meinem einstigen Partner gelernt habe.","","False","0x00000048","",""
"","TEXT_LUCKMB117_03318_SETO_000_042<tab>There, I will lure out the fiends, that you may slay them.","TEXT_LUCKMB117_03318_SETO_000_042<tab>Wenn du deine Vor<var 16 /var>bereitungen für die Jagd abgeschlossen hast, komm zum Fuß des Berges, auf die kleine Anhöhe im Osten. Ich werde dort auf dich warten.","","False","0x00000049","",""
"","TEXT_LUCKMB117_03318_URIANGER_000_050<tab>Whatever Seto hath in store for thee, I wish thee godsspeed.","TEXT_LUCKMB117_03318_URIANGER_000_050<tab>Was auch immer Seto für dich im Sinn hat, ich wünsche dir viel Erfolg.","","False","0x0000004A","",""
"","TEXT_LUCKMB117_03318_SETO_000_060<tab>I will use my voice to lure out the sin eaters, as I once did when I hunted with an old friend.","TEXT_LUCKMB117_03318_SETO_000_060<tab>Ich habe dich erwartet. Bist du bereit für die Jagd?","","False","0x0000004B","",""
"","TEXT_LUCKMB117_03318_SETO_000_061<tab>A feeble cry for the ravenous; a mighty roar for the territorial... I still remember the tricks.","TEXT_LUCKMB117_03318_SETO_000_061<tab>„Ein schwächlicher Ruf lockt hungrige Bestien, mächtiges Gebrüll den Herausforderer.“ Das war immer unser Leitspruch.","","False","0x0000004C","",""
"","TEXT_LUCKMB117_03318_SETO_000_062<tab>But come. We begin at your signal.","TEXT_LUCKMB117_03318_SETO_000_062<tab>Dann wollen wir beginnen. Auf dein Zeichen werde ich mit meinen Rufen beginnen!","","False","0x0000004D","",""
"","TEXT_LUCKMB117_03318_SETO_000_070<tab>Ready, then? Very well.","TEXT_LUCKMB117_03318_SETO_000_070<tab>Also gut. Möge die Jagd beginnen!","","False","0x0000004E","",""
"","TEXT_LUCKMB117_03318_SETO_000_080<tab>You made short work of those creatures, I will not deny it...","TEXT_LUCKMB117_03318_SETO_000_080<tab>Beeindruckend. Du hast die Sünden<var 16 /var>ver<var 16 /var>tilger schnell und effizient erlegt, wie es das Gesetz der Jagd will. Deine Fähigkeiten stehen außer Frage.","","False","0x0000004F","",""
"","TEXT_LUCKMB117_03318_SETO_000_081<tab>I have seen enough. Let us return to Wolekdorf.","TEXT_LUCKMB117_03318_SETO_000_081<tab>Lass uns nach Wolekdorf zurückkehren. Dort können wir unser Gespräch fortführen.","","False","0x00000050","",""
"","TEXT_LUCKMB117_03318_THANCRED_000_090<tab>Urianger tells me you've been busy trying to win Seto over, and I agree that you're the best <var 08 E905 ((woman)) ((man)) /var> for the job. A silver tongue can only get one so far.","TEXT_LUCKMB117_03318_THANCRED_000_090<tab>Habe gehört, dass du mit Seto gesprochen und eine Aufgabe von ihm erhalten hast. Wie heißt es so schön: Reden ist Silber, Schweigen ist Gold und Angriff ist die beste Verteidigung!","","False","0x00000051","",""
"","TEXT_LUCKMB117_03318_RYNE_000_095<tab>I heard a fearsome roar... Is everything all right?","TEXT_LUCKMB117_03318_RYNE_000_095<tab>Ich habe den Ruf eines gewaltigen Greifvogels gehört. Warst du in Gefahr?","","False","0x00000052","",""
"","TEXT_LUCKMB117_03318_SETO_000_100<tab>By the ease with which you slew those sin eaters, I see that you are capable.","TEXT_LUCKMB117_03318_SETO_000_100<tab>Du hast glorreich gekämpft. Als ich sah, wie du den Sünden<var 16 /var>ver<var 16 /var>tilgern entgegengetreten bist, spürte ich, dass du es in dir hast, auch dem Licht die Stirn zu bieten.","","False","0x00000053","",""
