"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_AKTKLZ000_04473_SEQ_00<tab>Qih Aliapoh is in need of a helping hand.","TEXT_AKTKLZ000_04473_SEQ_00<tab>Qih Aliapoh is in need of a helping hand.","","True","0x00000000","",""
"","TEXT_AKTKLZ000_04473_SEQ_01<tab>Qih Aliapoh informs you that she has been looking for able workers capable of aiding the Studium. She asks you to speak with her once more should you be interested in rendering your services.","TEXT_AKTKLZ000_04473_SEQ_01<tab>Qih Aliapoh informs you that she has been looking for able workers capable of aiding the Studium. She asks you to speak with her once more should you be interested in rendering your services.","","True","0x00000001","",""
"","TEXT_AKTKLZ000_04473_SEQ_02<tab>You are given a brief introduction to the Studium's various faculties, and their members who seek assistance. Which faculty you choose to help is at your discretion. However, Qih Aliapoh suggests you proceed with caution, as academics are often known to be a peculiar sort.","TEXT_AKTKLZ000_04473_SEQ_02<tab>You are given a brief introduction to the Studium's various faculties, and their members who seek assistance. Which faculty you choose to help is at your discretion. However, Qih Aliapoh suggests you proceed with caution, as academics are often known to be a peculiar sort.","","True","0x00000002","",""
"","TEXT_AKTKLZ000_04473_SEQ_03<tab>","TEXT_AKTKLZ000_04473_SEQ_03<tab>","","True","0x00000003","",""
"","TEXT_AKTKLZ000_04473_SEQ_04<tab>","TEXT_AKTKLZ000_04473_SEQ_04<tab>","","True","0x00000004","",""
"","TEXT_AKTKLZ000_04473_SEQ_05<tab>","TEXT_AKTKLZ000_04473_SEQ_05<tab>","","True","0x00000005","",""
"","TEXT_AKTKLZ000_04473_SEQ_06<tab>","TEXT_AKTKLZ000_04473_SEQ_06<tab>","","True","0x00000006","",""
"","TEXT_AKTKLZ000_04473_SEQ_07<tab>","TEXT_AKTKLZ000_04473_SEQ_07<tab>","","True","0x00000007","",""
"","TEXT_AKTKLZ000_04473_SEQ_08<tab>","TEXT_AKTKLZ000_04473_SEQ_08<tab>","","True","0x00000008","",""
"","TEXT_AKTKLZ000_04473_SEQ_09<tab>","TEXT_AKTKLZ000_04473_SEQ_09<tab>","","True","0x00000009","",""
"","TEXT_AKTKLZ000_04473_SEQ_10<tab>","TEXT_AKTKLZ000_04473_SEQ_10<tab>","","True","0x0000000A","",""
"","TEXT_AKTKLZ000_04473_SEQ_11<tab>","TEXT_AKTKLZ000_04473_SEQ_11<tab>","","True","0x0000000B","",""
"","TEXT_AKTKLZ000_04473_SEQ_12<tab>","TEXT_AKTKLZ000_04473_SEQ_12<tab>","","True","0x0000000C","",""
"","TEXT_AKTKLZ000_04473_SEQ_13<tab>","TEXT_AKTKLZ000_04473_SEQ_13<tab>","","True","0x0000000D","",""
"","TEXT_AKTKLZ000_04473_SEQ_14<tab>","TEXT_AKTKLZ000_04473_SEQ_14<tab>","","True","0x0000000E","",""
"","TEXT_AKTKLZ000_04473_SEQ_15<tab>","TEXT_AKTKLZ000_04473_SEQ_15<tab>","","True","0x0000000F","",""
"","TEXT_AKTKLZ000_04473_SEQ_16<tab>","TEXT_AKTKLZ000_04473_SEQ_16<tab>","","True","0x00000010","",""
"","TEXT_AKTKLZ000_04473_SEQ_17<tab>","TEXT_AKTKLZ000_04473_SEQ_17<tab>","","True","0x00000011","",""
"","TEXT_AKTKLZ000_04473_SEQ_18<tab>","TEXT_AKTKLZ000_04473_SEQ_18<tab>","","True","0x00000012","",""
"","TEXT_AKTKLZ000_04473_SEQ_19<tab>","TEXT_AKTKLZ000_04473_SEQ_19<tab>","","True","0x00000013","",""
"","TEXT_AKTKLZ000_04473_SEQ_20<tab>","TEXT_AKTKLZ000_04473_SEQ_20<tab>","","True","0x00000014","",""
"","TEXT_AKTKLZ000_04473_SEQ_21<tab>","TEXT_AKTKLZ000_04473_SEQ_21<tab>","","True","0x00000015","",""
"","TEXT_AKTKLZ000_04473_SEQ_22<tab>","TEXT_AKTKLZ000_04473_SEQ_22<tab>","","True","0x00000016","",""
"","TEXT_AKTKLZ000_04473_SEQ_23<tab>","TEXT_AKTKLZ000_04473_SEQ_23<tab>","","True","0x00000017","",""
"","TEXT_AKTKLZ000_04473_TODO_00<tab>Speak with Qih Aliapoh.","TEXT_AKTKLZ000_04473_TODO_00<tab>Speak with Qih Aliapoh.","","True","0x00000018","",""
"","TEXT_AKTKLZ000_04473_TODO_01<tab>","TEXT_AKTKLZ000_04473_TODO_01<tab>","","True","0x00000019","",""
"","TEXT_AKTKLZ000_04473_TODO_02<tab>","TEXT_AKTKLZ000_04473_TODO_02<tab>","","True","0x0000001A","",""
"","TEXT_AKTKLZ000_04473_TODO_03<tab>","TEXT_AKTKLZ000_04473_TODO_03<tab>","","True","0x0000001B","",""
"","TEXT_AKTKLZ000_04473_TODO_04<tab>","TEXT_AKTKLZ000_04473_TODO_04<tab>","","True","0x0000001C","",""
"","TEXT_AKTKLZ000_04473_TODO_05<tab>","TEXT_AKTKLZ000_04473_TODO_05<tab>","","True","0x0000001D","",""
"","TEXT_AKTKLZ000_04473_TODO_06<tab>","TEXT_AKTKLZ000_04473_TODO_06<tab>","","True","0x0000001E","",""
"","TEXT_AKTKLZ000_04473_TODO_07<tab>","TEXT_AKTKLZ000_04473_TODO_07<tab>","","True","0x0000001F","",""
"","TEXT_AKTKLZ000_04473_TODO_08<tab>","TEXT_AKTKLZ000_04473_TODO_08<tab>","","True","0x00000020","",""
"","TEXT_AKTKLZ000_04473_TODO_09<tab>","TEXT_AKTKLZ000_04473_TODO_09<tab>","","True","0x00000021","",""
"","TEXT_AKTKLZ000_04473_TODO_10<tab>","TEXT_AKTKLZ000_04473_TODO_10<tab>","","True","0x00000022","",""
"","TEXT_AKTKLZ000_04473_TODO_11<tab>","TEXT_AKTKLZ000_04473_TODO_11<tab>","","True","0x00000023","",""
"","TEXT_AKTKLZ000_04473_TODO_12<tab>","TEXT_AKTKLZ000_04473_TODO_12<tab>","","True","0x00000024","",""
"","TEXT_AKTKLZ000_04473_TODO_13<tab>","TEXT_AKTKLZ000_04473_TODO_13<tab>","","True","0x00000025","",""
"","TEXT_AKTKLZ000_04473_TODO_14<tab>","TEXT_AKTKLZ000_04473_TODO_14<tab>","","True","0x00000026","",""
"","TEXT_AKTKLZ000_04473_TODO_15<tab>","TEXT_AKTKLZ000_04473_TODO_15<tab>","","True","0x00000027","",""
"","TEXT_AKTKLZ000_04473_TODO_16<tab>","TEXT_AKTKLZ000_04473_TODO_16<tab>","","True","0x00000028","",""
"","TEXT_AKTKLZ000_04473_TODO_17<tab>","TEXT_AKTKLZ000_04473_TODO_17<tab>","","True","0x00000029","",""
"","TEXT_AKTKLZ000_04473_TODO_18<tab>","TEXT_AKTKLZ000_04473_TODO_18<tab>","","True","0x0000002A","",""
"","TEXT_AKTKLZ000_04473_TODO_19<tab>","TEXT_AKTKLZ000_04473_TODO_19<tab>","","True","0x0000002B","",""
"","TEXT_AKTKLZ000_04473_TODO_20<tab>","TEXT_AKTKLZ000_04473_TODO_20<tab>","","True","0x0000002C","",""
"","TEXT_AKTKLZ000_04473_TODO_21<tab>","TEXT_AKTKLZ000_04473_TODO_21<tab>","","True","0x0000002D","",""
"","TEXT_AKTKLZ000_04473_TODO_22<tab>","TEXT_AKTKLZ000_04473_TODO_22<tab>","","True","0x0000002E","",""
"","TEXT_AKTKLZ000_04473_TODO_23<tab>","TEXT_AKTKLZ000_04473_TODO_23<tab>","","True","0x0000002F","",""
"","TEXT_AKTKLZ000_04473_SYSTEM_000_001<tab>In order to undertake this quest, you must first complete the sidequest “Inscrutable Tastes.”","TEXT_AKTKLZ000_04473_SYSTEM_000_001<tab>In order to undertake this quest, you must first complete the sidequest “Inscrutable Tastes.”","","True","0x00000030","",""
"","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_002<tab>It's you! You're the one the scholarch was telling us about. <var 2C ((<var 29 EB02 /var>)) (( )) 02 /var>, yes?","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_002<tab>It's you! You're the one the scholarch was telling us about. <var 2C ((<var 29 EB02 /var>)) (( )) 02 /var>, yes?","","True","0x00000031","",""
"","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_003<tab>Brilliant! Just the <var 08 E905 ((woman)) ((man)) /var> I was hoping to see.","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_003<tab>Brilliant! Just the <var 08 E905 ((woman)) ((man)) /var> I was hoping to see.","","True","0x00000032","",""
"","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_004<tab>As I'm sure you are aware, the Studium is the most prestigious educational institution in all of Sharlayan. As such, we make a point of only working with the best educators and students.","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_004<tab>As I'm sure you are aware, the Studium is the most prestigious educational institution in all of Sharlayan. As such, we make a point of only working with the best educators and students.","","True","0x00000033","",""
"","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_005<tab>The gleaners we employ are also held to the same high standards, of course. Which is perhaps why it has been so difficult to find the assistance we need of late. Surely you understand the trouble of finding competent and capable help?","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_005<tab>The gleaners we employ are also held to the same high standards, of course. Which is perhaps why it has been so difficult to find the assistance we need of late. Surely you understand the trouble of finding competent and capable help?","","True","0x00000034","",""
"","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_006<tab>...Ahem. That you are come here suggests you're willing to lend a hand, no? I'm certain you would have much to gain from working with us if so.","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_006<tab>...Ahem. That you are come here suggests you're willing to lend a hand, no? I'm certain you would have much to gain from working with us if so.","","True","0x00000035","",""
"","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_007<tab>Do let me know should you commit to lending your services to the Studium. I should warn you, however, there is much I must explain ere you begin. So please be certain you have sufficient time to spare.","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_007<tab>Do let me know should you commit to lending your services to the Studium. I should warn you, however, there is much I must explain ere you begin. So please be certain you have sufficient time to spare.","","True","0x00000036","",""
"","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_050<tab>Now, allow me to explain our work here.","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_050<tab>Now, allow me to explain our work here.","","True","0x00000037","",""
"","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_051<tab>Professors and students from our many faculties gather in Searchers' Meet in order to do business with and recruit reputable individuals such as yourself. Allow me to briefly introduce those here at present.","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_051<tab>Professors and students from our many faculties gather in Searchers' Meet in order to do business with and recruit reputable individuals such as yourself. Allow me to briefly introduce those here at present.","","True","0x00000038","",""
"","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_052<tab>Here we have Boric from the Faculty of Archaeology. He works as an assistant to one Professor Rurusha and is currently seeking a skilled metalworker to help restore an ancient relic.","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_052<tab>Here we have Boric from the Faculty of Archaeology. He works as an assistant to one Professor Rurusha and is currently seeking a skilled metalworker to help restore an ancient relic.","","True","0x00000039","",""
"","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_053<tab>Then there's Jude, who belongs to the Faculty of Astronomy. He seems to be looking for an artisan able to work with leather, cloth, or wood, but he wouldn't tell me much more than that─he's awfully shy, you see.","TEXT_AKTKLZ000_04473_QIHALIAPOH_000_053<tab>Then there's Jude, who belongs to the Faculty of Astronomy. He seems to be looking for an artisan able to work with leather, cloth, or wood, but he wouldn't tell me much more than that─he's awfully shy, you see.","","True","0x0000003A","",""
