"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_HEAVNY221_02288_SEQ_00<tab>Unukalhai is preoccupied by the threat of the VIth Legion.","TEXT_HEAVNY221_02288_SEQ_00<tab>Unukalhai is preoccupied by the threat of the VIth Legion.","","False","0x00000000","",""
"","TEXT_HEAVNY221_02288_SEQ_01<tab>Even as Unukalhai shares his concerns over the presence of the VIth Legion in Azys Lla, he receives word from Y'shtola that imperial forces have dispelled the ward barring ingress to the Aetherochemical Research Facility. Make haste to the Flagship, and rendezvous with Unukalhai at the facility entrance.","TEXT_HEAVNY221_02288_SEQ_01<tab>Even as Unukalhai shares his concerns over the presence of the VIth Legion in Azys Lla, he receives word from Y'shtola that imperial forces have dispelled the ward barring ingress to the Aetherochemical Research Facility. Make haste to the Flagship, and rendezvous with Unukalhai at the facility entrance.","","False","0x00000001","",""
"","TEXT_HEAVNY221_02288_SEQ_02<tab>Outside the facility, you are joined by Krile and your fellow Scions. Urianger expresses puzzlement at the apparent ease with which the imperial forces dispelled his ward, but Unukalhai is in no mood to explore this mystery, urging you to seize the opportunity to eliminate the intruders. Krile duly uses a nearby terminal to open a direct path to the core laboratories, where the secrets of Allag are stored...","TEXT_HEAVNY221_02288_SEQ_02<tab>Outside the facility, you are joined by Krile and your fellow Scions. Urianger expresses puzzlement at the apparent ease with which the imperial forces dispelled his ward, but Unukalhai is in no mood to explore this mystery, urging you to seize the opportunity to eliminate the intruders. Krile duly uses a nearby terminal to open a direct path to the core laboratories, where the secrets of Allag are stored...","","False","0x00000002","",""
"","TEXT_HEAVNY221_02288_SEQ_03<tab>You enter the Aetherochemical Research Facility, ready to do battle with the VIth Legion. But time is short. Cut a path through the imperial rank and file, and defeat the legatus before he can escape with the Genesis Expression.","TEXT_HEAVNY221_02288_SEQ_03<tab>You enter the Aetherochemical Research Facility, ready to do battle with the VIth Legion. But time is short. Cut a path through the imperial rank and file, and defeat the legatus before he can escape with the Genesis Expression.","","False","0x00000003","",""
"","TEXT_HEAVNY221_02288_SEQ_04<tab>You carve through the forces of the VIth Legion in your pursuit of Regula van Hydrus, and succeed in halting the legatus mere steps from the tomelith containing his prize. Cursing your obstinate meddling, he reluctantly retreats, though you cannot help but agree with Urianger's appraisal that he will be back. Be that as it may, there is naught to be done now save to follow Unukalhai out of the facility while Krile and the Archons turn their attention to constructing a more potent ward to safeguard the perilous knowledge of Allag.","TEXT_HEAVNY221_02288_SEQ_04<tab>You carve through the forces of the VIth Legion in your pursuit of Regula van Hydrus, and succeed in halting the legatus mere steps from the tomelith containing his prize. Cursing your obstinate meddling, he reluctantly retreats, though you cannot help but agree with Urianger's appraisal that he will be back. Be that as it may, there is naught to be done now save to follow Unukalhai out of the facility while Krile and the Archons turn their attention to constructing a more potent ward to safeguard the perilous knowledge of Allag.","","False","0x00000004","",""
"","TEXT_HEAVNY221_02288_SEQ_05<tab>Safely outside the facility once more, you are unexpectedly joined by Urianger, who accuses Unukalhai of sabotaging his ward. Unable to refute the Archon's reasoning, the boy finally admits to setting a trap for the VIth Legion. Return to the Rising Stones and trouble Unukalhai for an explanation.","TEXT_HEAVNY221_02288_SEQ_05<tab>Safely outside the facility once more, you are unexpectedly joined by Urianger, who accuses Unukalhai of sabotaging his ward. Unable to refute the Archon's reasoning, the boy finally admits to setting a trap for the VIth Legion. Return to the Rising Stones and trouble Unukalhai for an explanation.","","False","0x00000005","",""
"","TEXT_HEAVNY221_02288_SEQ_06<tab>In an effort to excuse his uncharacteristically rash behavior, Unukalhai tells you of a star which met its end through the abuse of primal energies. This, he claims, is why it is imperative that those who would use primal-harnessing technologies are stopped by any means necessary. Continue to assist Unukalhai with his plans to eliminate the threat of the Warring Triad, and spare Hydaelyn a similarly tragic end.","TEXT_HEAVNY221_02288_SEQ_06<tab>In an effort to excuse his uncharacteristically rash behavior, Unukalhai tells you of a star which met its end through the abuse of primal energies. This, he claims, is why it is imperative that those who would use primal-harnessing technologies are stopped by any means necessary. Continue to assist Unukalhai with his plans to eliminate the threat of the Warring Triad, and spare Hydaelyn a similarly tragic end.","","False","0x00000006","",""
"","TEXT_HEAVNY221_02288_SEQ_07<tab>","TEXT_HEAVNY221_02288_SEQ_07<tab>","","False","0x00000007","",""
"","TEXT_HEAVNY221_02288_SEQ_08<tab>","TEXT_HEAVNY221_02288_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_HEAVNY221_02288_SEQ_09<tab>","TEXT_HEAVNY221_02288_SEQ_09<tab>","","False","0x00000009","",""
"","TEXT_HEAVNY221_02288_SEQ_10<tab>","TEXT_HEAVNY221_02288_SEQ_10<tab>","","False","0x0000000A","",""
"","TEXT_HEAVNY221_02288_SEQ_11<tab>","TEXT_HEAVNY221_02288_SEQ_11<tab>","","False","0x0000000B","",""
"","TEXT_HEAVNY221_02288_SEQ_12<tab>","TEXT_HEAVNY221_02288_SEQ_12<tab>","","False","0x0000000C","",""
"","TEXT_HEAVNY221_02288_SEQ_13<tab>","TEXT_HEAVNY221_02288_SEQ_13<tab>","","False","0x0000000D","",""
"","TEXT_HEAVNY221_02288_SEQ_14<tab>","TEXT_HEAVNY221_02288_SEQ_14<tab>","","False","0x0000000E","",""
"","TEXT_HEAVNY221_02288_SEQ_15<tab>","TEXT_HEAVNY221_02288_SEQ_15<tab>","","False","0x0000000F","",""
"","TEXT_HEAVNY221_02288_SEQ_16<tab>","TEXT_HEAVNY221_02288_SEQ_16<tab>","","False","0x00000010","",""
"","TEXT_HEAVNY221_02288_SEQ_17<tab>","TEXT_HEAVNY221_02288_SEQ_17<tab>","","False","0x00000011","",""
"","TEXT_HEAVNY221_02288_SEQ_18<tab>","TEXT_HEAVNY221_02288_SEQ_18<tab>","","False","0x00000012","",""
"","TEXT_HEAVNY221_02288_SEQ_19<tab>","TEXT_HEAVNY221_02288_SEQ_19<tab>","","False","0x00000013","",""
"","TEXT_HEAVNY221_02288_SEQ_20<tab>","TEXT_HEAVNY221_02288_SEQ_20<tab>","","False","0x00000014","",""
"","TEXT_HEAVNY221_02288_SEQ_21<tab>","TEXT_HEAVNY221_02288_SEQ_21<tab>","","False","0x00000015","",""
"","TEXT_HEAVNY221_02288_SEQ_22<tab>","TEXT_HEAVNY221_02288_SEQ_22<tab>","","False","0x00000016","",""
"","TEXT_HEAVNY221_02288_SEQ_23<tab>","TEXT_HEAVNY221_02288_SEQ_23<tab>","","False","0x00000017","",""
"","TEXT_HEAVNY221_02288_TODO_00<tab>Rendezvous with Unukalhai near the Aetherochemical Research Facility.","TEXT_HEAVNY221_02288_TODO_00<tab>Rendezvous with Unukalhai near the Aetherochemical Research Facility.","","False","0x00000018","",""
"","TEXT_HEAVNY221_02288_TODO_01<tab>Operate the facility terminal.","TEXT_HEAVNY221_02288_TODO_01<tab>Operate the facility terminal.","","False","0x00000019","",""
"","TEXT_HEAVNY221_02288_TODO_02<tab>Operate the facility terminal.","TEXT_HEAVNY221_02288_TODO_02<tab>Operate the facility terminal.","","False","0x0000001A","",""
"","TEXT_HEAVNY221_02288_TODO_03<tab>Speak with Unukalhai near the Aetherochemical Research Facility.","TEXT_HEAVNY221_02288_TODO_03<tab>Speak with Unukalhai near the Aetherochemical Research Facility.","","False","0x0000001B","",""
"","TEXT_HEAVNY221_02288_TODO_04<tab>Speak with Unukalhai at the Rising Stones.","TEXT_HEAVNY221_02288_TODO_04<tab>Speak with Unukalhai at the Rising Stones.","","False","0x0000001C","",""
"","TEXT_HEAVNY221_02288_TODO_05<tab>","TEXT_HEAVNY221_02288_TODO_05<tab>","","False","0x0000001D","",""
"","TEXT_HEAVNY221_02288_TODO_06<tab>","TEXT_HEAVNY221_02288_TODO_06<tab>","","False","0x0000001E","",""
"","TEXT_HEAVNY221_02288_TODO_07<tab>","TEXT_HEAVNY221_02288_TODO_07<tab>","","False","0x0000001F","",""
"","TEXT_HEAVNY221_02288_TODO_08<tab>","TEXT_HEAVNY221_02288_TODO_08<tab>","","False","0x00000020","",""
"","TEXT_HEAVNY221_02288_TODO_09<tab>","TEXT_HEAVNY221_02288_TODO_09<tab>","","False","0x00000021","",""
"","TEXT_HEAVNY221_02288_TODO_10<tab>","TEXT_HEAVNY221_02288_TODO_10<tab>","","False","0x00000022","",""
"","TEXT_HEAVNY221_02288_TODO_11<tab>","TEXT_HEAVNY221_02288_TODO_11<tab>","","False","0x00000023","",""
"","TEXT_HEAVNY221_02288_TODO_12<tab>","TEXT_HEAVNY221_02288_TODO_12<tab>","","False","0x00000024","",""
"","TEXT_HEAVNY221_02288_TODO_13<tab>","TEXT_HEAVNY221_02288_TODO_13<tab>","","False","0x00000025","",""
"","TEXT_HEAVNY221_02288_TODO_14<tab>","TEXT_HEAVNY221_02288_TODO_14<tab>","","False","0x00000026","",""
"","TEXT_HEAVNY221_02288_TODO_15<tab>","TEXT_HEAVNY221_02288_TODO_15<tab>","","False","0x00000027","",""
"","TEXT_HEAVNY221_02288_TODO_16<tab>","TEXT_HEAVNY221_02288_TODO_16<tab>","","False","0x00000028","",""
"","TEXT_HEAVNY221_02288_TODO_17<tab>","TEXT_HEAVNY221_02288_TODO_17<tab>","","False","0x00000029","",""
"","TEXT_HEAVNY221_02288_TODO_18<tab>","TEXT_HEAVNY221_02288_TODO_18<tab>","","False","0x0000002A","",""
