"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_GAIUSB607_00889_SEQ_00<tab>Lord Portelaine requires that you perform a third task on behalf of House Durendaire.","TEXT_GAIUSB607_00889_SEQ_00<tab>Portelaine aimerait que vous retrouviez des mar<var 16 /var>chan<var 16 /var>di<var 16 /var>ses volées.","","False","0x00000000","",""
"","TEXT_GAIUSB607_00889_SEQ_01<tab>As a condition of providing you with three formal introductions to the other three High Houses, Lord Portelaine has asked you to investigate the scene of a recent robbery west of the Observatorium. Search for and recover any parcels that you find, but make sure that you are prepared to defend yourself if the perpetrators are still present.","TEXT_GAIUSB607_00889_SEQ_01<tab>Portelaine vous a demandé de rechercher les mar<var 16 /var>chan<var 16 /var>di<var 16 /var>ses qu'un marchand s'est fait dérober par un groupe de bandits. Rendez-vous sur la route à l'ouest de l'Observatoire et tentez de retrouver <var 33 ((EventItem)) 03F61E87350302 /var>.","","False","0x00000001","",""
"","TEXT_GAIUSB607_00889_SEQ_02<tab>Your search yields three parcels which likely belong to the porter who was ambushed. Present them to Lord Portelaine in exchange for your introductions.","TEXT_GAIUSB607_00889_SEQ_02<tab>Les bandits se sont mis sur votre route, mais vous avez brillamment récupéré la cargaison volée. Retournez à l'Observatoire pour apporter les mar<var 16 /var>chan<var 16 /var>di<var 16 /var>ses à Portelaine.","","False","0x00000002","",""
"","TEXT_GAIUSB607_00889_SEQ_03<tab>Much to your dismay, your arrangement with Lord Portelaine is brushed aside when the Ishgardian discovers a draconian rosary in a chest belonging to Lord Francel of House Haillenarte. As this could be considered proof of heresy, Lord Portelaine advises you against associating with any man of House Haillenarte. As the lord talks of informing the inquisitors, the knight standing behind him locks eyes with you, in an obvious attempt to catch your attention. Perhaps you should take a moment to speak with the grizzled knight.","TEXT_GAIUSB607_00889_SEQ_03<tab>Parmi les mar<var 16 /var>chan<var 16 /var>di<var 16 /var>ses récupérées s'était mêlée une boite destinée à Francel, un membre éminent de la maison Haillenarte. Elle contenait un rosaire d'œil-du-dragon, le symbole des hérétiques... Afin de tirer cette affaire au clair, Portelaine a décidé de mettre le Grand Inquisiteur d'Ishgard au courant.","","False","0x00000003","",""
"","TEXT_GAIUSB607_00889_SEQ_04<tab>","TEXT_GAIUSB607_00889_SEQ_04<tab>","","False","0x00000004","",""
"","TEXT_GAIUSB607_00889_SEQ_05<tab>","TEXT_GAIUSB607_00889_SEQ_05<tab>","","False","0x00000005","",""
"","TEXT_GAIUSB607_00889_SEQ_06<tab>","TEXT_GAIUSB607_00889_SEQ_06<tab>","","False","0x00000006","",""
"","TEXT_GAIUSB607_00889_SEQ_07<tab>","TEXT_GAIUSB607_00889_SEQ_07<tab>","","False","0x00000007","",""
"","TEXT_GAIUSB607_00889_SEQ_08<tab>","TEXT_GAIUSB607_00889_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_GAIUSB607_00889_SEQ_09<tab>","TEXT_GAIUSB607_00889_SEQ_09<tab>","","False","0x00000009","",""
"","TEXT_GAIUSB607_00889_SEQ_10<tab>","TEXT_GAIUSB607_00889_SEQ_10<tab>","","False","0x0000000A","",""
"","TEXT_GAIUSB607_00889_SEQ_11<tab>","TEXT_GAIUSB607_00889_SEQ_11<tab>","","False","0x0000000B","",""
"","TEXT_GAIUSB607_00889_SEQ_12<tab>","TEXT_GAIUSB607_00889_SEQ_12<tab>","","False","0x0000000C","",""
