"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_SUBSEA120_00417_SEQ_00<tab>Rostnzeh yearns to profess his love to a certain special someone, and requires your help to do so.","TEXT_SUBSEA120_00417_SEQ_00<tab>Leucht<var 16 /var>turm<var 16 /var>wär<var 16 /var>ter Rostnzeh sucht jemanden, der seiner Angebeteten eine Blume überbringt.","","False","0x00000000","",""
"","TEXT_SUBSEA120_00417_SEQ_01<tab>Rostnzeh has asked you to tell Moraby Drydocks guard Ghimthota of his feelings for her, and to do it with a single La Noscean lilybell. This common flower can be found growing near the lakeside in Empty Heart.","TEXT_SUBSEA120_00417_SEQ_01<tab>Der von der Einsamkeit gepeinigte Rostnzeh bittet dich, am Leeren Herz eine La Noscea-Lilie zu pflücken.","","False","0x00000001","",""
"","TEXT_SUBSEA120_00417_SEQ_02<tab>You find a La Noscean lilybell, only to be ambushed by a pair of frenzied landtraps. Luckily, the seedkin are no match for you. Now hurry to Ghimthota at the Moraby Drydocks before the flower withers.","TEXT_SUBSEA120_00417_SEQ_02<tab>Bring die La Noscea-Lilie zu Rostnzehs Angebeteter Ghimthota. Sie ist Kommandantin der Wachtruppe der Moraby-Trockendocks.","","False","0x00000002","",""
"","TEXT_SUBSEA120_00417_SEQ_03<tab>You deliver the lilybell to Ghimthota, only to learn that she has made a vow to another─her duty.","TEXT_SUBSEA120_00417_SEQ_03<tab>Ghimthota kann Rostnzehs Gefühle nicht erwidern, solange sich die <var 1A 02 /var>Victory<var 1A 01 /var> im Bau befindet. Danach aber will sie noch einmal darüber nachdenken.","","False","0x00000003","",""
"","TEXT_SUBSEA120_00417_SEQ_04<tab>","TEXT_SUBSEA120_00417_SEQ_04<tab>","","False","0x00000004","",""
"","TEXT_SUBSEA120_00417_SEQ_05<tab>","TEXT_SUBSEA120_00417_SEQ_05<tab>","","False","0x00000005","",""
"","TEXT_SUBSEA120_00417_SEQ_06<tab>","TEXT_SUBSEA120_00417_SEQ_06<tab>","","False","0x00000006","",""
"","TEXT_SUBSEA120_00417_SEQ_07<tab>","TEXT_SUBSEA120_00417_SEQ_07<tab>","","False","0x00000007","",""
"","TEXT_SUBSEA120_00417_SEQ_08<tab>","TEXT_SUBSEA120_00417_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_SUBSEA120_00417_SEQ_09<tab>","TEXT_SUBSEA120_00417_SEQ_09<tab>","","False","0x00000009","",""
"","TEXT_SUBSEA120_00417_SEQ_10<tab>","TEXT_SUBSEA120_00417_SEQ_10<tab>","","False","0x0000000A","",""
"","TEXT_SUBSEA120_00417_SEQ_11<tab>","TEXT_SUBSEA120_00417_SEQ_11<tab>","","False","0x0000000B","",""
"","TEXT_SUBSEA120_00417_SEQ_12<tab>","TEXT_SUBSEA120_00417_SEQ_12<tab>","","False","0x0000000C","",""
"","TEXT_SUBSEA120_00417_SEQ_13<tab>","TEXT_SUBSEA120_00417_SEQ_13<tab>","","False","0x0000000D","",""
"","TEXT_SUBSEA120_00417_SEQ_14<tab>","TEXT_SUBSEA120_00417_SEQ_14<tab>","","False","0x0000000E","",""
"","TEXT_SUBSEA120_00417_SEQ_15<tab>","TEXT_SUBSEA120_00417_SEQ_15<tab>","","False","0x0000000F","",""
"","TEXT_SUBSEA120_00417_SEQ_16<tab>","TEXT_SUBSEA120_00417_SEQ_16<tab>","","False","0x00000010","",""
"","TEXT_SUBSEA120_00417_SEQ_17<tab>","TEXT_SUBSEA120_00417_SEQ_17<tab>","","False","0x00000011","",""
"","TEXT_SUBSEA120_00417_SEQ_18<tab>","TEXT_SUBSEA120_00417_SEQ_18<tab>","","False","0x00000012","",""
"","TEXT_SUBSEA120_00417_SEQ_19<tab>","TEXT_SUBSEA120_00417_SEQ_19<tab>","","False","0x00000013","",""
"","TEXT_SUBSEA120_00417_SEQ_20<tab>","TEXT_SUBSEA120_00417_SEQ_20<tab>","","False","0x00000014","",""
"","TEXT_SUBSEA120_00417_SEQ_21<tab>","TEXT_SUBSEA120_00417_SEQ_21<tab>","","False","0x00000015","",""
"","TEXT_SUBSEA120_00417_SEQ_22<tab>","TEXT_SUBSEA120_00417_SEQ_22<tab>","","False","0x00000016","",""
"","TEXT_SUBSEA120_00417_SEQ_23<tab>","TEXT_SUBSEA120_00417_SEQ_23<tab>","","False","0x00000017","",""
"","TEXT_SUBSEA120_00417_TODO_00<tab>Search Empty Heart for a La Noscean lilybell.","TEXT_SUBSEA120_00417_TODO_00<tab>La Noscea-Lilie pflücken","","False","0x00000018","",""
