"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_CLSWDK000_00138_SEQ_00<tab>Corgg wishes you to reaffirm your desire to join the Carpenters' Guild.","TEXT_CLSWDK000_00138_SEQ_00<tab>木工師になり、木工師ギルドで学ぶために、しかるべき手続きを行わなければならない。受付のコーグは、冒険者の心の準備を確かめたいようだ。","","False","0x00000000","",""
"","TEXT_CLSWDK000_00138_SEQ_01<tab>Corgg bids you speak with Timbermaster Beatin. Seek him in the workroom, through the doorway and up the steps.","TEXT_CLSWDK000_00138_SEQ_01<tab>受付から、木工師ギルドマスター、ベアティヌを紹介された。木工師ギルドの「ベアティヌ」に挨拶に行こう。","","False","0x00000001","",""
"","TEXT_CLSWDK000_00138_SEQ_02<tab>Though Timbermaster Beatin is every bit as imposing as you were given to believe, he accepts your application to the guild and even furnishes you with a beginner's saw. Equip the tool and speak to him again.","TEXT_CLSWDK000_00138_SEQ_02<tab>ベアティヌは、冒険者の木工師ギルドへの所属を認めてくれた。彼から受け取った「<var 28 ((Item)) ((　2314)) 01 /var>」を装備し、再度ベアティヌに声をかけよう。","","False","0x00000002","",""
"","TEXT_CLSWDK000_00138_SEQ_03<tab>","TEXT_CLSWDK000_00138_SEQ_03<tab>","","False","0x00000003","",""
"","TEXT_CLSWDK000_00138_SEQ_04<tab>","TEXT_CLSWDK000_00138_SEQ_04<tab>","","False","0x00000004","",""
"","TEXT_CLSWDK000_00138_SEQ_05<tab>","TEXT_CLSWDK000_00138_SEQ_05<tab>","","False","0x00000005","",""
"","TEXT_CLSWDK000_00138_SEQ_06<tab>","TEXT_CLSWDK000_00138_SEQ_06<tab>","","False","0x00000006","",""
"","TEXT_CLSWDK000_00138_SEQ_07<tab>","TEXT_CLSWDK000_00138_SEQ_07<tab>","","False","0x00000007","",""
"","TEXT_CLSWDK000_00138_SEQ_08<tab>","TEXT_CLSWDK000_00138_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_CLSWDK000_00138_SEQ_09<tab>","TEXT_CLSWDK000_00138_SEQ_09<tab>","","False","0x00000009","",""
"","TEXT_CLSWDK000_00138_SEQ_10<tab>","TEXT_CLSWDK000_00138_SEQ_10<tab>","","False","0x0000000A","",""
"","TEXT_CLSWDK000_00138_SEQ_11<tab>","TEXT_CLSWDK000_00138_SEQ_11<tab>","","False","0x0000000B","",""
"","TEXT_CLSWDK000_00138_SEQ_12<tab>","TEXT_CLSWDK000_00138_SEQ_12<tab>","","False","0x0000000C","",""
"","TEXT_CLSWDK000_00138_SEQ_13<tab>","TEXT_CLSWDK000_00138_SEQ_13<tab>","","False","0x0000000D","",""
"","TEXT_CLSWDK000_00138_SEQ_14<tab>","TEXT_CLSWDK000_00138_SEQ_14<tab>","","False","0x0000000E","",""
"","TEXT_CLSWDK000_00138_SEQ_15<tab>","TEXT_CLSWDK000_00138_SEQ_15<tab>","","False","0x0000000F","",""
"","TEXT_CLSWDK000_00138_SEQ_16<tab>","TEXT_CLSWDK000_00138_SEQ_16<tab>","","False","0x00000010","",""
"","TEXT_CLSWDK000_00138_SEQ_17<tab>","TEXT_CLSWDK000_00138_SEQ_17<tab>","","False","0x00000011","",""
"","TEXT_CLSWDK000_00138_SEQ_18<tab>","TEXT_CLSWDK000_00138_SEQ_18<tab>","","False","0x00000012","",""
"","TEXT_CLSWDK000_00138_SEQ_19<tab>","TEXT_CLSWDK000_00138_SEQ_19<tab>","","False","0x00000013","",""
"","TEXT_CLSWDK000_00138_SEQ_20<tab>","TEXT_CLSWDK000_00138_SEQ_20<tab>","","False","0x00000014","",""
"","TEXT_CLSWDK000_00138_SEQ_21<tab>","TEXT_CLSWDK000_00138_SEQ_21<tab>","","False","0x00000015","",""
"","TEXT_CLSWDK000_00138_SEQ_22<tab>","TEXT_CLSWDK000_00138_SEQ_22<tab>","","False","0x00000016","",""
"","TEXT_CLSWDK000_00138_SEQ_23<tab>","TEXT_CLSWDK000_00138_SEQ_23<tab>","","False","0x00000017","",""
"","TEXT_CLSWDK000_00138_TODO_00<tab>Speak with Timbermaster Beatin.","TEXT_CLSWDK000_00138_TODO_00<tab>ベアティヌと話す","","False","0x00000018","",""
"","TEXT_CLSWDK000_00138_TODO_01<tab>","TEXT_CLSWDK000_00138_TODO_01<tab>","","False","0x00000019","",""
"","TEXT_CLSWDK000_00138_TODO_02<tab>","TEXT_CLSWDK000_00138_TODO_02<tab>","","False","0x0000001A","",""
"","TEXT_CLSWDK000_00138_TODO_03<tab>","TEXT_CLSWDK000_00138_TODO_03<tab>","","False","0x0000001B","",""
"","TEXT_CLSWDK000_00138_TODO_04<tab>","TEXT_CLSWDK000_00138_TODO_04<tab>","","False","0x0000001C","",""
"","TEXT_CLSWDK000_00138_TODO_05<tab>","TEXT_CLSWDK000_00138_TODO_05<tab>","","False","0x0000001D","",""
"","TEXT_CLSWDK000_00138_TODO_06<tab>","TEXT_CLSWDK000_00138_TODO_06<tab>","","False","0x0000001E","",""
"","TEXT_CLSWDK000_00138_TODO_07<tab>","TEXT_CLSWDK000_00138_TODO_07<tab>","","False","0x0000001F","",""
"","TEXT_CLSWDK000_00138_TODO_08<tab>","TEXT_CLSWDK000_00138_TODO_08<tab>","","False","0x00000020","",""
"","TEXT_CLSWDK000_00138_TODO_09<tab>","TEXT_CLSWDK000_00138_TODO_09<tab>","","False","0x00000021","",""
"","TEXT_CLSWDK000_00138_TODO_10<tab>","TEXT_CLSWDK000_00138_TODO_10<tab>","","False","0x00000022","",""
"","TEXT_CLSWDK000_00138_TODO_11<tab>","TEXT_CLSWDK000_00138_TODO_11<tab>","","False","0x00000023","",""
"","TEXT_CLSWDK000_00138_TODO_12<tab>","TEXT_CLSWDK000_00138_TODO_12<tab>","","False","0x00000024","",""
"","TEXT_CLSWDK000_00138_TODO_13<tab>","TEXT_CLSWDK000_00138_TODO_13<tab>","","False","0x00000025","",""
"","TEXT_CLSWDK000_00138_TODO_14<tab>","TEXT_CLSWDK000_00138_TODO_14<tab>","","False","0x00000026","",""
"","TEXT_CLSWDK000_00138_TODO_15<tab>","TEXT_CLSWDK000_00138_TODO_15<tab>","","False","0x00000027","",""
"","TEXT_CLSWDK000_00138_TODO_16<tab>","TEXT_CLSWDK000_00138_TODO_16<tab>","","False","0x00000028","",""
"","TEXT_CLSWDK000_00138_TODO_17<tab>","TEXT_CLSWDK000_00138_TODO_17<tab>","","False","0x00000029","",""
"","TEXT_CLSWDK000_00138_TODO_18<tab>","TEXT_CLSWDK000_00138_TODO_18<tab>","","False","0x0000002A","",""
"","TEXT_CLSWDK000_00138_TODO_19<tab>","TEXT_CLSWDK000_00138_TODO_19<tab>","","False","0x0000002B","",""
"","TEXT_CLSWDK000_00138_TODO_20<tab>","TEXT_CLSWDK000_00138_TODO_20<tab>","","False","0x0000002C","",""
"","TEXT_CLSWDK000_00138_TODO_21<tab>","TEXT_CLSWDK000_00138_TODO_21<tab>","","False","0x0000002D","",""
"","TEXT_CLSWDK000_00138_TODO_22<tab>","TEXT_CLSWDK000_00138_TODO_22<tab>","","False","0x0000002E","",""
"","TEXT_CLSWDK000_00138_TODO_23<tab>","TEXT_CLSWDK000_00138_TODO_23<tab>","","False","0x0000002F","",""
"","TEXT_CLSWDK000_00138_CORGG_000_1<tab>Would you like to learn more about the enrollment process?","TEXT_CLSWDK000_00138_CORGG_000_1<tab>私に声をかけたということは……
木工師ギルドに入門する決心がついたのですね？","","False","0x00000030","",""
"","TEXT_CLSWDK000_00138_CORGG_000_2<tab>It is no small decision to dedicate oneself wholly to carpentry.","TEXT_CLSWDK000_00138_CORGG_000_2<tab>むむむ……。
まだ心に迷いがあるようですね……。","","False","0x00000031","",""
"","TEXT_CLSWDK000_00138_CORGG_000_3<tab>You must follow your heart, wheresoever it may take you. Know that if it leads you here once more, we will welcome you with open arms.","TEXT_CLSWDK000_00138_CORGG_000_3<tab>木を愛さなければ木工師は務まりませんから、
よく自分の心と相談なさることです。
ギルドに入門したくなったら、いつでも来てください。","","False","0x00000032","",""
"","TEXT_CLSWDK000_00138_CORGG_000_4<tab>Wonderful! ...I should mention at this point that Timbermaster Beatin assesses all would-be apprentices personally, so you will need to obtain his approval before you begin.","TEXT_CLSWDK000_00138_CORGG_000_4<tab>……わかりました。
それでは、あなたをギルドマスターにご紹介しましょう。","","False","0x00000033","",""
"","TEXT_CLSWDK000_00138_CORGG_000_5<tab>Timbermaster Beatin can be a harsh and unforgiving man, but if you love the craft and have the will to learn, you could ask for no better tutor. He is, quite simply, the finest carpenter in Gridania.","TEXT_CLSWDK000_00138_CORGG_000_5<tab>ギルドマスター、「ベアティヌ」先生は、
ギルドの誰よりも木を愛する方。","","False","0x00000034","",""
"","TEXT_CLSWDK000_00138_CORGG_000_6<tab>Of course, it will take you some time, and no small amount of effort, to comprehend the full extent of his teachings, but you may rest assured that he will not lead you astray.","TEXT_CLSWDK000_00138_CORGG_000_6<tab>あなたが木工師ギルドの一員となるに相応しいかどうか、
確かめていただかねばなりません。","","False","0x00000035","",""
"","TEXT_CLSWDK000_00138_CORGG_000_7<tab>That said...when you meet him, I would advise you to choose your words carefully and...um...resist the urge to run away.","TEXT_CLSWDK000_00138_CORGG_000_7<tab>先生は、作業室の二階にいらっしゃいます。
あなたの情熱を存分にぶつけてきてください。","","False","0x00000036","",""
"","TEXT_CLSWDK000_00138_BEATINE_000_10<tab>...Another green adventurer come to play with saws?","TEXT_CLSWDK000_00138_BEATINE_000_10<tab>私が、ベアティヌですが……
はあ……冒険者……入門希望者ですか……。","","False","0x00000037","",""
"","TEXT_CLSWDK000_00138_BEATINE_000_11<tab>Well then, I suggest you first speak with the─","TEXT_CLSWDK000_00138_BEATINE_000_11<tab>……ふう。それじゃあ……
木工師と、ギルドについて、話をしなければ……","","False","0x00000038","",""
"","TEXT_CLSWDK000_00138_BEATINE_000_12<tab>Oh, you've met with Corgg, have you? That is well, but know that the decision to initiate you into the guild rests with me.","TEXT_CLSWDK000_00138_BEATINE_000_12<tab>え？　もう受付のコーグから聞いた？
はぁ、そうですか……","","False","0x00000039","",""
"","TEXT_CLSWDK000_00138_BEATINE_000_13<tab>Tell me true, adventurer: have you a mind to devote yourself to the art of carpentry?","TEXT_CLSWDK000_00138_BEATINE_000_13<tab>じゃあ、聞きますが……
貴方は本当に……木工師ギルドに入門したいんです……？","","False","0x0000003A","",""
"","TEXT_CLSWDK000_00138_Q1_000_1<tab>Devote yourself to carpentry?","TEXT_CLSWDK000_00138_Q1_000_1<tab>木工師ギルドに入門しますか？","","False","0x0000003B","",""
"","TEXT_CLSWDK000_00138_A1_000_1<tab>Yes","TEXT_CLSWDK000_00138_A1_000_1<tab>はい","","False","0x0000003C","",""
"","TEXT_CLSWDK000_00138_A1_000_2<tab>No","TEXT_CLSWDK000_00138_A1_000_2<tab>いいえ","","False","0x0000003D","",""
"","TEXT_CLSWDK000_00138_BEATINE_000_14<tab>Is that so? Then begone from my sight. Do not return unless you find the conviction you so sorely lack.","TEXT_CLSWDK000_00138_BEATINE_000_14<tab>ああ、やっぱり。
その程度だと思いましたよ……。
冒険者なんて……フフフフ…………。","","False","0x0000003E","",""
"","TEXT_CLSWDK000_00138_BEATINE_000_15<tab>The look on your face bespeaks determination...or mayhap trapped wind.","TEXT_CLSWDK000_00138_BEATINE_000_15<tab>そうですか……。","","False","0x0000003F","",""
"","TEXT_CLSWDK000_00138_BEATINE_000_16<tab>Still...you look strong enough to hold a saw, and if your resolve is indeed genuine... I give you leave to remain─for the time being.","TEXT_CLSWDK000_00138_BEATINE_000_16<tab>まぁ、悪い人じゃなさそうですし……
ひとまず、木工師ギルドに入門することは
認めましょう……。","","False","0x00000040","",""
"","TEXT_CLSWDK000_00138_BEATINE_000_17<tab>However, you are useless to me in your current state. You are as a seedling─some potential, perhaps, but no more like to thrive than perish.","TEXT_CLSWDK000_00138_BEATINE_000_17<tab>まだ貴方は、木の芽のようなもの。
木材としては、使いものにならない……。","","False","0x00000041","",""
"","TEXT_CLSWDK000_00138_BEATINE_000_18<tab>Experience is what you require, <var 08 E905 ((girl)) ((boy)) /var>, and I shall give you the means to acquire it. Take this saw. It is old, yes, but sharp as needs be.","TEXT_CLSWDK000_00138_BEATINE_000_18<tab>木工に必要な道具をさし上げましょう……
「<var 28 ((Item)) ((　2314)) 01 /var>」初心者用のノコです……。","","False","0x00000042","",""
"","TEXT_CLSWDK000_00138_BEATINE_000_19<tab>Now, prove to me that you are not completely incompetent by taking up your new tool.","TEXT_CLSWDK000_00138_BEATINE_000_19<tab>まずは、そのノコを装備してみてください……。","","False","0x00000043","",""
"","TEXT_CLSWDK000_00138_BEATINE_000_20<tab>Once you have done so, present yourself to me for inspection.","TEXT_CLSWDK000_00138_BEATINE_000_20<tab>装備できたら、
私に声をかけるんですよ……
きちんと装備できたかどうか、確かめますからね……。","","False","0x00000044","",""
"","TEXT_CLSWDK000_00138_SYSTEM_000_30<tab>You have unlocked a new class! You can change to this class at any time by equipping the tool received from this quest.","TEXT_CLSWDK000_00138_SYSTEM_000_30<tab>新しいクラスを修得しました！
受け取った道具を装備することで、
クラスチェンジができます。","","False","0x00000045","",""
"","TEXT_CLSWDK000_00138_SYSTEM_000_31<tab>When changing classes, <var 48 F201F4 /var><var 49 F201F5 /var>gear sets<var 49 01 /var><var 48 01 /var> will allow you to register and save your equipment. You may then use them to switch between classes instantly without the need to manually equip weapons or equipment.","TEXT_CLSWDK000_00138_SYSTEM_000_31<tab>クラスチェンジしたあとには、
「ギアセット」を登録してみましょう！
現在の装備が記録され、即座に着替えられるようになります。","","False","0x00000046","",""
"","TEXT_CLSWDK000_00138_SYSTEM_000_32<tab>A button for the Gear Set interface is located in the upper portion of the <var 48 F201F4 /var><var 49 F201F5 /var>Character<var 49 01 /var><var 48 01 /var> window.","TEXT_CLSWDK000_00138_SYSTEM_000_32<tab>「ギアセット」の登録は、
装備変更と同じ「マイキャラクター」の画面から行えます。","","False","0x00000047","",""

