"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_STMBDA131_02461_SEQ_00<tab>Conrad wishes to thank you for all you have done in such a short time.","TEXT_STMBDA131_02461_SEQ_00<tab>ラールガーズリーチのコンラッドは、伝えたいことがあるようだ。","","False","0x00000000","",""
"","TEXT_STMBDA131_02461_SEQ_01<tab>In the midst of your meeting with Commander Kemp, Alphinaud arrives with several other Scions of the Seventh Dawn who have apparently expressed a desire to fight for the Ala Mhigan Resistance, including one Arenvald Lentinus, whom you recall from your first days in the Waking Sands. Conrad welcomes his new allies warmly, and states that when the other new recruits have received sufficient training, he will propose a joint assault on Castellum Velodyna to General Aldynn.","TEXT_STMBDA131_02461_SEQ_01<tab>メ・ナーゴとメッフリッドの任務に手を貸すことで、アラミゴ解放軍の再建に貢献した冒険者。解放軍の準備は、着々と進んでいるようだ。ラールガーズリーチの「メ・ナーゴ」と話そう。","","False","0x00000001","",""
"","TEXT_STMBDA131_02461_SEQ_02<tab>M'naago, like many of the Resistance, is grateful for your assistance thus far. However, there is no shortage of work to be done, and she and the others should be glad if you were to help hasten the completion of their preparations.","TEXT_STMBDA131_02461_SEQ_02<tab>メ・ナーゴと話した。新戦力の合流を待つ間、解放軍たちの手伝いをすることになった。ラールガーズリーチ内で困っている人がいないか探してみよう。","","False","0x00000002","",""
"","TEXT_STMBDA131_02461_SEQ_03<tab>","TEXT_STMBDA131_02461_SEQ_03<tab>","","False","0x00000003","",""
"","TEXT_STMBDA131_02461_SEQ_04<tab>","TEXT_STMBDA131_02461_SEQ_04<tab>","","False","0x00000004","",""
"","TEXT_STMBDA131_02461_SEQ_05<tab>","TEXT_STMBDA131_02461_SEQ_05<tab>","","False","0x00000005","",""
"","TEXT_STMBDA131_02461_SEQ_06<tab>","TEXT_STMBDA131_02461_SEQ_06<tab>","","False","0x00000006","",""
"","TEXT_STMBDA131_02461_SEQ_07<tab>","TEXT_STMBDA131_02461_SEQ_07<tab>","","False","0x00000007","",""
"","TEXT_STMBDA131_02461_SEQ_08<tab>","TEXT_STMBDA131_02461_SEQ_08<tab>","","False","0x00000008","",""
"","TEXT_STMBDA131_02461_SEQ_09<tab>","TEXT_STMBDA131_02461_SEQ_09<tab>","","False","0x00000009","",""
