"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","TEXT_JOBRDM700_02587_SEQ_00<tab>X'rhun seeks the wisdom of the thaumaturges.","TEXT_JOBRDM700_02587_SEQ_00<tab>К'рун собирается заручиться помощью оккультистов.","","False","0x00000000","",""
"","TEXT_JOBRDM700_02587_SEQ_01<tab>X'rhun speaks of his own attempts to research voidsent possession, but admits that the subject is beyond his field of expertise. Reasoning that the Thaumaturges' Guild will have far more familiarity with the practices and history of ancient Mhach, your mentor bids you accompany him to the Arrzaneth Ossuary in Ul'dah.","","","False","0x00000001","",""
"","TEXT_JOBRDM700_02587_SEQ_02<tab>You join X'rhun as he explains Arya's predicament to Prelate Yayake, and the be-monocled thaumaturge agrees to consult some of the guild's forbidden tomes. After studying the lore at hand, Yayake provides you with not only the location for Lilith's ritual, but also a hint for surviving the coming confrontation─a ready supply of antidotes. X'rhun then steps away to contact Jessie, and arrange an airship to carry you both to the ruined city in the middle of Yafaem's impassable swampland. Speak with him upon his return.","","","False","0x00000002","",""
"","TEXT_JOBRDM700_02587_SEQ_03<tab>X'rhun reports that Jessie is more than happy to provide transport after Arya's selfless assistance during that “assassination business.” Travel to Revenant's Toll, and speak with the Ironworks' deputy president.","","","False","0x00000003","",""
"","TEXT_JOBRDM700_02587_SEQ_04<tab>You meet with Jessie in Revenant's Toll, and it seems that the deputy president herself will be taking the helm of the Mhach-bound vessel. The plan is simple: cut through the ruins, find Lilith, and snatch Arya from the voidsent queen's dead claws. With Yayake's pointed order of “STOCK SOME ANTIDOTES” echoing in your mind, you prepare for combat, and set out to join Jessie on the northern bank of Silvertear Lake.","","","False","0x00000004","",""
"","TEXT_JOBRDM700_02587_SEQ_05<tab>After a climactic battle with Lilith, you have succeeded in slaying the undulating voidsent and putting a stop to her unholy ritual. Escort Arya out of the ruins, and return to Mor Dhona.","","","False","0x00000005","",""
"","TEXT_JOBRDM700_02587_SEQ_06<tab>Arya has been delivered from Lilith's tainted embrace, her blood cleansed and soul unharmed. Once more have you and your companions proven that the heart and steel of a red mage can conquer the most tyrannical of foes. Speak with X'rhun on the banks of Silvertear Lake.","","","False","0x00000006","",""
"","TEXT_JOBRDM700_02587_SEQ_07<tab>Your companions seek to express their gratitude to Jessie, but the deputy president dismisses her assistance as a mere balancing of the books. Jessie says her farewells, and you set off after your comrades as they head back to Revenant's Toll.","","","False","0x00000007","",""
"","TEXT_JOBRDM700_02587_SEQ_08<tab>X'rhun praises your phenomenal growth as a red mage, and declares that you have graduated from his lessons. On the other hand, however, Arya's liberation from Lilith's influence and subsequent loss of power means that she must relearn the arcane arts at the most fundamental level. Until she is once more ready to take the red, the Crimson Duelist means to hang up his mentor's mantle and return to his pilgrimage. But rather than mourn this separation, X'rhun seems positive that the paths of you who defy the tides of destiny will one day cross again...

※The next red mage quest will be available from Arya once you have met the following requirements:
※ FINAL FANTASY XIV: Shadowbringers must be registered to your service account.
※ You must have completed the main scenario quest “Shadowbringers.”
※ You must have completed the role quest “A Tearful Reunion.”","","","False","0x00000008","",""
"","TEXT_JOBRDM700_02587_SEQ_09<tab>","","","False","0x00000009","",""
"","TEXT_JOBRDM700_02587_SEQ_10<tab>","","","False","0x0000000A","",""
"","TEXT_JOBRDM700_02587_SEQ_11<tab>","","","False","0x0000000B","",""
"","TEXT_JOBRDM700_02587_SEQ_12<tab>","","","False","0x0000000C","",""
"","TEXT_JOBRDM700_02587_SEQ_13<tab>","","","False","0x0000000D","",""
"","TEXT_JOBRDM700_02587_SEQ_14<tab>","","","False","0x0000000E","",""
"","TEXT_JOBRDM700_02587_SEQ_15<tab>","","","False","0x0000000F","",""
"","TEXT_JOBRDM700_02587_SEQ_16<tab>","","","False","0x00000010","",""
"","TEXT_JOBRDM700_02587_SEQ_17<tab>","","","False","0x00000011","",""
"","TEXT_JOBRDM700_02587_SEQ_18<tab>","","","False","0x00000012","",""
"","TEXT_JOBRDM700_02587_SEQ_19<tab>","","","False","0x00000013","",""
"","TEXT_JOBRDM700_02587_SEQ_20<tab>","","","False","0x00000014","",""
"","TEXT_JOBRDM700_02587_SEQ_21<tab>","","","False","0x00000015","",""
"","TEXT_JOBRDM700_02587_SEQ_22<tab>","","","False","0x00000016","",""
"","TEXT_JOBRDM700_02587_SEQ_23<tab>","","","False","0x00000017","",""
"","TEXT_JOBRDM700_02587_TODO_00<tab>Speak with X'rhun at the Thaumaturges' Guild.","TEXT_JOBRDM700_02587_TODO_00<tab>Поговорите с К'руном в Гильдии оккультистов.","","False","0x00000018","",""
"","TEXT_JOBRDM700_02587_TODO_01<tab>Speak with X'rhun Tia.","TEXT_JOBRDM700_02587_TODO_01<tab>Поговорите с К'руном Тиа.","","False","0x00000019","",""
"","TEXT_JOBRDM700_02587_TODO_02<tab>Speak with Jessie at Revenant's Toll.","TEXT_JOBRDM700_02587_TODO_02<tab>Поговорите с Джесси в Скорбном Звоне.","","False","0x0000001A","",""
"","TEXT_JOBRDM700_02587_TODO_03<tab>Speak with Jessie.","TEXT_JOBRDM700_02587_TODO_03<tab>Поговорите с Джесси.","","False","0x0000001B","",""
"","TEXT_JOBRDM700_02587_TODO_04<tab>Speak with Jessie.","TEXT_JOBRDM700_02587_TODO_04<tab>Поговорите с Джесси.","","False","0x0000001C","",""
"","TEXT_JOBRDM700_02587_TODO_05<tab>Speak with X'rhun Tia.","TEXT_JOBRDM700_02587_TODO_05<tab>Поговорите с К'руном Тиа.","","False","0x0000001D","",""
"","TEXT_JOBRDM700_02587_TODO_06<tab>Speak with X'rhun Tia.","TEXT_JOBRDM700_02587_TODO_06<tab>Поговорите с К'руном Тиа.","","False","0x0000001E","",""
"","TEXT_JOBRDM700_02587_TODO_07<tab>","","","False","0x0000001F","",""
"","TEXT_JOBRDM700_02587_TODO_08<tab>","","","False","0x00000020","",""
"","TEXT_JOBRDM700_02587_TODO_09<tab>","","","False","0x00000021","",""
"","TEXT_JOBRDM700_02587_TODO_10<tab>","","","False","0x00000022","",""
"","TEXT_JOBRDM700_02587_TODO_11<tab>","","","False","0x00000023","",""
"","TEXT_JOBRDM700_02587_TODO_12<tab>","","","False","0x00000024","",""
"","TEXT_JOBRDM700_02587_TODO_13<tab>","","","False","0x00000025","",""
"","TEXT_JOBRDM700_02587_TODO_14<tab>","","","False","0x00000026","",""
"","TEXT_JOBRDM700_02587_TODO_15<tab>","","","False","0x00000027","",""
"","TEXT_JOBRDM700_02587_TODO_16<tab>","","","False","0x00000028","",""
"","TEXT_JOBRDM700_02587_TODO_17<tab>","","","False","0x00000029","",""
"","TEXT_JOBRDM700_02587_TODO_18<tab>","","","False","0x0000002A","",""
"","TEXT_JOBRDM700_02587_TODO_19<tab>","","","False","0x0000002B","",""
"","TEXT_JOBRDM700_02587_TODO_20<tab>","","","False","0x0000002C","",""
"","TEXT_JOBRDM700_02587_TODO_21<tab>","","","False","0x0000002D","",""
